obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('506',)",33.4917984009,1,0,1029.24713893,29,29,2,3.34917984009,29,29,3724598992.87,3724598992.9,3659654358.81,44.36829,-124.9528,0.0,34.087827675,29,29,internal_timestamp,513.979980469,29,29,810894,1450665558,5.66949987411,29,29,3659654358.81
"('507',)",33.4821014404,1,0,1029.26241917,29,29,2,3.34821014404,29,29,3724598992.87,3724598992.9,3659654369.82,44.36829,-124.9528,0.0,34.0890005035,29,29,internal_timestamp,516.719970703,29,29,819520,1450665569,5.6560997963,29,29,3659654369.82
"('508',)",33.4584999084,1,0,1029.28060075,29,29,2,3.34584999084,29,29,3724598992.87,3724598992.9,3659654380.82,44.36829,-124.9528,0.0,34.0916174979,29,29,internal_timestamp,519.349975586,29,29,817104,1450665580,5.62569999695,29,29,3659654380.82
"('509',)",33.4413986206,1,0,1029.29896632,29,29,2,3.34413986206,29,29,3724598992.87,3724598992.9,3659654391.81,44.36829,-124.9528,0.0,34.0955497644,29,29,internal_timestamp,521.969970703,29,29,813977,1450665591,5.60129976273,29,29,3659654391.81
"('510',)",33.4291000366,1,0,1029.3150869,29,29,2,3.34291000366,29,29,3724598992.87,3724598992.9,3659654402.81,44.36829,-124.9528,0.0,34.0974206106,29,29,internal_timestamp,524.66998291,29,29,813244,1450665602,5.5843000412,29,29,3659654402.81
"('511',)",33.4093017578,1,0,1029.33421377,29,29,2,3.34093017578,29,29,3724598992.87,3724598992.9,3659654413.82,44.36829,-124.9528,0.0,34.1014964035,29,29,internal_timestamp,527.340026855,29,29,822633,1450665613,5.55670022964,29,29,3659654413.82
"('512',)",33.3876991272,1,0,1029.35292304,29,29,2,3.33876991272,29,29,3724598992.87,3724598992.9,3659654424.82,44.36829,-124.9528,0.0,34.1037172408,29,29,internal_timestamp,530.229980469,29,29,820180,1450665624,5.52880001068,29,29,3659654424.82
"('513',)",33.3613014221,1,0,1029.37520451,29,29,2,3.33613014221,29,29,3724598992.87,3724598992.9,3659654435.82,44.36829,-124.9528,0.0,34.1088523102,29,29,internal_timestamp,533.159973145,29,29,817593,1450665635,5.49259996414,29,29,3659654435.82
"('514',)",33.3298988342,1,0,1029.39991242,29,29,2,3.33298988342,29,29,3724598992.87,3724598992.9,3659654446.83,44.36829,-124.9528,0.0,34.1158814978,29,29,internal_timestamp,536.08001709,29,29,825169,1450665646,5.44890022278,29,29,3659654446.83
"('515',)",33.3170013428,1,0,1029.41499768,29,29,2,3.33170013428,29,29,3724598992.87,3724598992.9,3659654457.82,44.36829,-124.9528,0.0,34.1158857292,29,29,internal_timestamp,538.909973145,29,29,822438,1450665657,5.43300008774,29,29,3659654457.82
"('516',)",33.2619018555,1,0,1029.44742749,29,29,2,3.32619018555,29,29,3724598992.87,3724598992.9,3659654468.82,44.36829,-124.9528,0.0,34.1283999175,29,29,internal_timestamp,541.659973145,29,29,820621,1450665668,5.35729980469,29,29,3659654468.82
"('517',)",33.2332000732,1,0,1029.46822406,29,29,2,3.32332000732,29,29,3724598992.87,3724598992.9,3659654479.83,44.36829,-124.9528,0.0,34.1320517971,29,29,internal_timestamp,544.5,29,29,831121,1450665679,5.32000017166,29,29,3659654479.83
"('518',)",33.2196006775,1,0,1029.48467331,29,29,2,3.32196006775,29,29,3724598992.87,3724598992.9,3659654490.83,44.36829,-124.9528,0.0,34.1331385991,29,29,internal_timestamp,547.390014648,29,29,830717,1450665690,5.30219984055,29,29,3659654490.83
"('519',)",33.2086982727,1,0,1029.50055226,29,29,2,3.32086982727,29,29,3724598992.87,3724598992.91,3659654501.83,44.36829,-124.9528,0.0,34.1338342845,29,29,internal_timestamp,550.320007324,29,29,831525,1450665701,5.28779983521,29,29,3659654501.83
"('520',)",33.2041015625,1,0,1029.51455749,29,29,2,3.32041015625,29,29,3724598992.87,3724598992.91,3659654512.83,44.36829,-124.9528,0.0,34.1338529485,29,29,internal_timestamp,553.179992676,29,29,827847,1450665712,5.2811999321,29,29,3659654512.83
"('521',)",33.1983985901,1,0,1029.52966377,29,29,2,3.31983985901,29,13,3724598992.87,3724598992.91,3659654523.83,44.36829,-124.9528,0.0,34.1349463442,29,29,internal_timestamp,556.030029297,29,29,826270,1450665723,5.27229976654,29,29,3659654523.83
"('522',)",33.1519012451,1,0,1029.56075459,29,29,2,3.31519012451,29,13,3724598992.87,3724598992.91,3659654534.82,44.36829,-124.9528,0.0,34.1464004709,29,29,internal_timestamp,558.989990234,29,29,824309,1450665734,5.20720005035,29,29,3659654534.82
"('523',)",33.1444015503,1,0,1029.57499502,29,29,2,3.31444015503,29,13,3724598992.87,3724598992.91,3659654545.83,44.36829,-124.9528,0.0,34.1459088789,29,29,internal_timestamp,561.909973145,29,29,833348,1450665745,5.19780015945,29,29,3659654545.83
"('524',)",33.1240997314,1,0,1029.59616189,29,29,2,3.31240997314,29,13,3724598992.87,3724598992.91,3659654556.83,44.36829,-124.9528,0.0,34.1509891073,29,29,internal_timestamp,564.820007324,29,29,832973,1450665756,5.16849994659,29,29,3659654556.83
"('525',)",33.0858001709,1,0,1029.62450081,29,29,2,3.30858001709,29,13,3724598992.87,3724598992.91,3659654567.83,44.36829,-124.9528,0.0,34.1613030702,29,29,internal_timestamp,567.679992676,29,29,833138,1450665767,5.11380004883,29,29,3659654567.83
"('526',)",33.0787010193,1,0,1029.63882491,29,29,2,3.30787010193,29,13,3724598992.87,3724598992.91,3659654578.83,44.36829,-124.9528,0.0,34.161071571,29,29,internal_timestamp,570.58001709,29,29,831295,1450665778,5.1045999527,29,29,3659654578.83
"('527',)",33.0774993896,1,0,1029.64787586,29,29,2,3.30774993896,29,13,3724598992.87,3724598992.91,3659654589.83,44.36829,-124.9528,0.0,34.1602895939,29,29,internal_timestamp,572.640014648,29,29,828855,1450665789,5.10300016403,29,29,3659654589.83
"('528',)",33.0780982971,1,0,1029.64645223,29,29,2,3.30780982971,29,13,3724598992.87,3724598992.91,3659654597.84,44.36829,-124.9528,0.0,34.1587276699,29,29,internal_timestamp,572.659973145,29,29,837618,1450665797,5.10519981384,29,29,3659654597.84
"('529',)",33.0808982849,1,0,1029.66498482,29,29,2,3.30808982849,29,13,3724598992.91,3724598992.94,3659659251.97,44.36829,-124.9528,0.0,34.1575470827,29,29,internal_timestamp,576.960021973,29,29,969196,1450670451,5.10739994049,29,29,3659659251.97
"('530',)",33.0806999207,1,0,1029.65934446,29,29,2,3.30806999207,29,13,3724598992.91,3724598992.94,3659659262.96,44.36829,-124.9528,0.0,34.1574062609,29,29,internal_timestamp,575.770019531,29,29,964180,1450670462,5.10790014267,29,29,3659659262.96
"('531',)",33.0819015503,1,0,1029.65214152,29,29,2,3.30819015503,29,13,3724598992.91,3724598992.94,3659659273.96,44.36829,-124.9528,0.0,34.1569512108,29,29,internal_timestamp,574.349975586,29,29,960848,1450670473,5.11040019989,29,29,3659659273.96
"('532',)",33.0806999207,1,0,1029.64572307,29,29,2,3.30806999207,29,13,3724598992.91,3724598992.95,3659659284.97,44.36829,-124.9528,0.0,34.1572251921,29,29,internal_timestamp,572.880004883,29,29,971508,1450670484,5.10949993134,29,29,3659659284.97
"('533',)",33.0801010132,1,0,1029.63873656,29,29,2,3.30801010132,29,13,3724598992.91,3724598992.95,3659659295.97,44.36829,-124.9528,0.0,34.1565169099,29,29,internal_timestamp,571.5,29,29,969180,1450670495,5.11019992828,29,29,3659659295.97
"('534',)",33.0842018127,1,0,1029.63144096,29,29,2,3.30842018127,29,13,3724598992.91,3724598992.95,3659659306.96,44.36829,-124.9528,0.0,34.1557602783,29,29,internal_timestamp,570.210021973,29,29,964660,1450670506,5.11619997025,29,29,3659659306.96
"('535',)",33.0866012573,1,0,1029.6227679,29,29,2,3.30866012573,29,13,3724598992.91,3724598992.95,3659659317.97,44.36829,-124.9528,0.0,34.1545004155,29,29,internal_timestamp,568.66998291,29,29,972126,1450670517,5.12090015411,29,29,3659659317.97
"('536',)",33.0969009399,1,0,1029.61201669,29,29,2,3.30969009399,29,13,3724598992.91,3724598992.95,3659659328.97,44.36829,-124.9528,0.0,34.1522269254,29,29,internal_timestamp,567.130004883,29,29,969794,1450670528,5.13549995422,29,29,3659659328.97
"('537',)",33.096698761,1,0,1029.60602218,29,29,2,3.3096698761,29,13,3724598992.91,3724598992.95,3659659339.98,44.36829,-124.9528,0.0,34.1524622339,29,29,internal_timestamp,565.789978027,29,29,978795,1450670539,5.13570022583,29,29,3659659339.98
"('538',)",33.0979003906,1,0,1029.59964453,29,29,2,3.30979003906,29,13,3724598992.91,3724598992.95,3659659350.97,44.36829,-124.9528,0.0,34.1522479103,29,29,internal_timestamp,564.5,29,29,973773,1450670550,5.13789987564,29,29,3659659350.97
"('539',)",33.1020011902,1,0,1029.59252113,29,29,2,3.31020011902,29,13,3724598992.91,3724598992.95,3659659361.97,44.36829,-124.9528,0.0,34.1510190223,29,29,internal_timestamp,563.340026855,29,29,971808,1450670561,5.14429998398,29,29,3659659361.97
"('540',)",33.1114997864,1,0,1029.58462304,29,29,2,3.31114997864,29,13,3724598992.91,3724598992.95,3659659372.98,44.36829,-124.9528,0.0,34.1490917998,29,29,internal_timestamp,562.320007324,29,29,981688,1450670572,5.15740013123,29,29,3659659372.98
"('541',)",33.1225013733,1,0,1029.57599424,29,29,2,3.31225013733,29,13,3724598992.91,3724598992.95,3659659383.98,44.36829,-124.9528,0.0,34.1472175704,29,29,internal_timestamp,561.179992676,29,29,978730,1450670583,5.17220020294,29,29,3659659383.98
"('542',)",33.1441993713,1,0,1029.56582253,29,29,2,3.31441993713,29,13,3724598992.91,3724598992.95,3659659394.98,44.36829,-124.9528,0.0,34.1456211636,29,29,internal_timestamp,559.989990234,29,29,976566,1450670594,5.19880008698,29,29,3659659394.98
"('543',)",33.1640014648,1,0,1029.54976605,29,29,2,3.31640014648,29,13,3724598992.91,3724598992.95,3659659405.98,44.36829,-124.9528,0.0,34.1364921474,29,29,internal_timestamp,558.960021973,29,29,983789,1450670605,5.23059988022,29,29,3659659405.98
"('544',)",33.1739997864,1,0,1029.54169316,29,29,2,3.31739997864,29,13,3724598992.91,3724598992.95,3659659416.98,44.36829,-124.9528,0.0,34.1348699536,29,29,internal_timestamp,557.859985352,29,29,981913,1450670616,5.24399995804,29,29,3659659416.98
"('545',)",33.1772994995,1,0,1029.5353771,29,29,2,3.31772994995,29,13,3724598992.91,3724598992.95,3659659427.98,44.36829,-124.9528,0.0,34.1349062227,29,29,internal_timestamp,556.599975586,29,29,979573,1450670627,5.24830007553,29,29,3659659427.98
"('546',)",33.1813011169,1,0,1029.52828006,29,29,2,3.31813011169,29,29,3724598992.91,3724598992.95,3659659438.98,44.36829,-124.9528,0.0,34.1339994024,29,29,internal_timestamp,555.380004883,29,29,976339,1450670638,5.25430011749,29,29,3659659438.98
"('547',)",33.1885986328,1,0,1029.52126481,29,29,2,3.31885986328,29,29,3724598992.91,3724598992.95,3659659449.99,44.36829,-124.9528,0.0,34.1331511415,29,29,internal_timestamp,554.270019531,29,29,985635,1450670649,5.26389980316,29,29,3659659449.99
"('548',)",33.1906013489,1,0,1029.51672824,29,29,2,3.31906013489,29,29,3724598992.91,3724598992.95,3659659460.98,44.36829,-124.9528,0.0,34.13304247,29,29,internal_timestamp,553.380004883,29,29,981328,1450670660,5.26669979095,29,29,3659659460.98
"('549',)",33.1902999878,1,0,1029.51225921,29,29,2,3.31902999878,29,29,3724598992.91,3724598992.95,3659659471.98,44.36829,-124.9528,0.0,34.13319716,29,29,internal_timestamp,552.380004883,29,29,977741,1450670671,5.26669979095,29,29,3659659471.98
"('550',)",33.1935005188,1,0,1029.50659023,29,29,2,3.31935005188,29,29,3724598992.91,3724598992.95,3659659482.99,44.36829,-124.9528,0.0,34.1328065276,29,29,internal_timestamp,551.340026855,29,29,985996,1450670682,5.27120018005,29,29,3659659482.99
"('551',)",33.1996002197,1,0,1029.5003755,29,29,2,3.31996002197,29,29,3724598992.91,3724598992.95,3659659493.98,44.36829,-124.9528,0.0,34.1318281057,29,29,internal_timestamp,550.390014648,29,29,980237,1450670693,5.27950000763,29,29,3659659493.98
"('552',)",33.2095985413,1,0,1029.49210766,29,29,2,3.32095985413,29,29,3724598992.91,3724598992.95,3659659504.99,44.36829,-124.9528,0.0,34.1294385217,29,29,internal_timestamp,549.400024414,29,29,989061,1450670704,5.2936000824,29,29,3659659504.99
"('553',)",33.2121009827,1,0,1029.48521639,29,29,2,3.32121009827,29,29,3724598992.91,3724598992.95,3659659515.98,44.36829,-124.9528,0.0,34.1287713813,29,29,internal_timestamp,548.130004883,29,29,983756,1450670715,5.29769992828,29,29,3659659515.98
"('554',)",33.2145004272,1,0,1029.47941378,29,29,2,3.32145004272,29,29,3724598992.91,3724598992.95,3659659526.99,44.36829,-124.9528,0.0,34.1289706334,29,29,internal_timestamp,546.91998291,29,29,991005,1450670726,5.30079984665,29,29,3659659526.99
"('555',)",33.2145004272,1,0,1029.47356641,29,29,2,3.32145004272,29,29,3724598992.91,3724598992.95,3659659537.99,44.36829,-124.9528,0.0,34.1289902786,29,29,internal_timestamp,545.659973145,29,29,988116,1450670737,5.30140018463,29,29,3659659537.99
"('556',)",33.2215995789,1,0,1029.46563098,29,29,2,3.32215995789,29,29,3724598992.91,3724598992.95,3659659549.0,44.36829,-124.9528,0.0,34.1282258881,29,29,internal_timestamp,544.33001709,29,29,995235,1450670748,5.31080007553,29,29,3659659549.0
"('557',)",33.2294998169,1,0,1029.45654947,29,29,2,3.32294998169,29,29,3724598992.91,3724598992.95,3659659559.99,44.36829,-124.9528,0.0,34.1252243753,29,29,internal_timestamp,543.219970703,29,29,993284,1450670759,5.32320022583,29,29,3659659559.99
"('558',)",33.2387008667,1,0,1029.44845095,29,29,2,3.32387008667,29,29,3724598992.91,3724598992.95,3659659571.0,44.36829,-124.9528,0.0,34.1235044284,29,29,internal_timestamp,542.109985352,29,29,999133,1450670770,5.3358001709,29,29,3659659571.0
"('559',)",33.2492980957,1,0,1029.44037065,29,29,2,3.32492980957,29,29,3724598992.91,3724598992.95,3659659582.0,44.36829,-124.9528,0.0,34.1217254017,29,29,internal_timestamp,541.059997559,29,29,997313,1450670781,5.34999990463,29,29,3659659582.0
"('560',)",33.2504997253,1,0,1029.43569663,29,29,2,3.32504997253,29,29,3724598992.91,3724598992.95,3659659592.99,44.36829,-124.9528,0.0,34.1216437073,29,29,internal_timestamp,540.109985352,29,29,994946,1450670792,5.35190010071,29,29,3659659592.99
"('561',)",33.2673988342,1,0,1029.42582597,29,29,2,3.32673988342,29,29,3724598992.91,3724598992.95,3659659603.99,44.36829,-124.9528,0.0,34.1177109285,29,29,internal_timestamp,539.299987793,29,29,993352,1450670803,5.37519979477,29,29,3659659603.99
"('562',)",33.2956008911,1,0,1029.41156485,29,29,2,3.32956008911,29,29,3724598992.91,3724598992.95,3659659614.99,44.36829,-124.9528,0.0,34.1104159883,29,29,internal_timestamp,538.570007324,29,29,992357,1450670814,5.41450023651,29,29,3659659614.99
"('563',)",33.3135986328,1,0,1029.40451049,29,29,2,3.33135986328,29,29,3724598992.91,3724598992.95,3659659626.0,44.36829,-124.9528,0.0,34.1090832246,29,29,internal_timestamp,537.890014648,29,29,999404,1450670825,5.43639993668,29,29,3659659626.0
"('564',)",33.3275985718,1,0,1029.3974227,29,29,2,3.33275985718,29,13,3724598992.91,3724598992.95,3659659637.0,44.36829,-124.9528,0.0,34.1073761781,29,29,internal_timestamp,537.150024414,29,29,996093,1450670836,5.45419979095,29,29,3659659637.0
"('565',)",33.3359985352,1,0,1029.39158005,29,29,2,3.33359985352,29,13,3724598992.91,3724598992.95,3659659648.0,44.36829,-124.9528,0.0,34.1066285463,29,29,internal_timestamp,536.309997559,29,29,3827,1450670848,5.46479988098,29,29,3659659648.0
"('566',)",33.3591003418,1,0,1029.38025227,29,29,2,3.33591003418,29,13,3724598992.91,3724598992.95,3659659659.0,44.36829,-124.9528,0.0,34.1035066285,29,29,internal_timestamp,535.229980469,29,29,1617,1450670859,5.49440002441,29,29,3659659659.0
"('567',)",33.3689002991,1,0,1029.3716917,29,29,2,3.33689002991,29,13,3724598992.91,3724598992.95,3659659670.0,44.36829,-124.9528,0.0,34.1019044792,29,29,internal_timestamp,534.020019531,29,29,98,1450670870,5.50759983063,29,29,3659659670.0
"('568',)",33.3788986206,1,0,1029.36324008,29,29,2,3.33788986206,29,13,3724598992.91,3724598992.95,3659659681.0,44.36829,-124.9528,0.0,34.1007584065,29,29,internal_timestamp,532.75,29,29,997894,1450670880,5.52059984207,29,29,3659659681.0
"('569',)",33.3847007751,1,0,1029.35553993,29,29,2,3.33847007751,29,13,3724598992.91,3724598992.95,3659659692.01,44.36829,-124.9528,0.0,34.0998008719,29,29,internal_timestamp,531.469970703,29,29,6798,1450670892,5.52869987488,29,29,3659659692.01
"('570',)",33.3851013184,1,0,1029.34992718,29,29,2,3.33851013184,29,13,3724598992.91,3724598992.96,3659659703.0,44.36829,-124.9528,0.0,34.1002888445,29,29,internal_timestamp,530.179992676,29,29,4906,1450670903,5.52930021286,29,29,3659659703.0
"('571',)",33.3841018677,1,0,1029.3452125,29,29,2,3.33841018677,29,13,3724598992.91,3724598992.96,3659659714.01,44.36829,-124.9528,0.0,34.1011727224,29,29,internal_timestamp,528.960021973,29,29,11672,1450670914,5.52790021896,29,29,3659659714.01
"('572',)",33.3866996765,1,0,1029.33861951,29,29,2,3.33866996765,29,13,3724598992.91,3724598992.96,3659659725.01,44.36829,-124.9528,0.0,34.1006979018,29,29,internal_timestamp,527.719970703,29,29,7740,1450670925,5.53189992905,29,29,3659659725.01
"('573',)",33.3886985779,1,0,1029.3318885,29,29,2,3.33886985779,29,13,3724598992.91,3724598992.96,3659659736.0,44.36829,-124.9528,0.0,34.100279295,29,29,internal_timestamp,526.41998291,29,29,4803,1450670936,5.53520011902,29,29,3659659736.0
"('574',)",33.3885002136,1,0,1029.32669938,29,29,2,3.33885002136,29,13,3724598992.91,3724598992.96,3659659747.01,44.36829,-124.9528,0.0,34.1004226831,29,29,internal_timestamp,525.270019531,29,29,11435,1450670947,5.53539991379,29,29,3659659747.01
"('575',)",33.3941001892,1,0,1029.32073286,29,29,2,3.33941001892,29,13,3724598992.91,3724598992.96,3659659758.01,44.36829,-124.9528,0.0,34.0993445887,29,29,internal_timestamp,524.380004883,29,29,8646,1450670958,5.54320001602,29,29,3659659758.01
"('576',)",33.4057006836,1,0,1029.31331832,29,29,2,3.34057006836,29,13,3724598992.91,3724598992.96,3659659769.05,44.36829,-124.9528,0.0,34.0967038369,29,29,internal_timestamp,523.679992676,29,29,53344,1450670969,5.55919981003,29,29,3659659769.05
"('577',)",33.4079017639,1,0,1029.30985749,29,29,2,3.34079017639,29,13,3724598992.91,3724598992.96,3659659780.01,44.36829,-124.9528,0.0,34.0964849567,29,29,internal_timestamp,523.049987793,29,29,13320,1450670980,5.56220006943,29,29,3659659780.01
"('578',)",33.413898468,1,0,1029.30398095,29,29,2,3.3413898468,29,13,3724598992.91,3724598992.96,3659659791.01,44.36829,-124.9528,0.0,34.0952163902,29,29,internal_timestamp,522.229980469,29,29,12077,1450670991,5.57060003281,29,29,3659659791.01
"('579',)",33.423500061,1,0,1029.29708254,29,29,2,3.3423500061,29,13,3724598992.91,3724598992.96,3659659802.02,44.36829,-124.9528,0.0,34.0937264128,29,29,internal_timestamp,521.349975586,29,29,19706,1450671002,5.58330011368,29,29,3659659802.02
"('580',)",33.423500061,1,0,1029.29347319,29,29,2,3.3423500061,29,13,3724598992.91,3724598992.96,3659659813.02,44.36829,-124.9528,0.0,34.0941523121,29,29,internal_timestamp,520.489990234,29,29,17309,1450671013,5.58330011368,29,29,3659659813.02
"('581',)",33.4250984192,1,0,1029.28913345,29,29,2,3.34250984192,29,13,3724598992.91,3724598992.96,3659659824.01,44.36829,-124.9528,0.0,34.0942966007,29,29,internal_timestamp,519.58001709,29,29,14883,1450671024,5.58540010452,29,29,3659659824.01
"('582',)",33.4257011414,1,0,1029.28464668,29,29,2,3.34257011414,29,13,3724598992.91,3724598992.96,3659659835.02,44.36829,-124.9528,0.0,34.0941194791,29,29,internal_timestamp,518.66998291,29,29,22397,1450671035,5.58669996262,29,29,3659659835.02
"('583',)",33.426700592,1,0,1029.27998214,29,29,2,3.3426700592,29,13,3724598992.91,3724598992.96,3659659846.02,44.36829,-124.9528,0.0,34.0935602749,29,29,internal_timestamp,517.809997559,29,29,16370,1450671046,5.58879995346,29,29,3659659846.02
"('584',)",33.4272994995,1,0,1029.27607246,29,29,2,3.34272994995,29,13,3724598992.91,3724598992.96,3659659857.03,44.36829,-124.9528,0.0,34.0937570405,29,29,internal_timestamp,516.950012207,29,29,25559,1450671057,5.58970022202,29,29,3659659857.03
"('585',)",33.4272994995,1,0,1029.27145181,29,29,2,3.34272994995,29,13,3724598992.91,3724598992.96,3659659868.02,44.36829,-124.9528,0.0,34.0931845477,29,29,internal_timestamp,516.070007324,29,29,22334,1450671068,5.59070014954,29,29,3659659868.02
