obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('744',)",3772370171.12,4,31.2754993439,3773757810.76,3773757810.88,3772370171.12,0.0,internal_timestamp,1907.34997559,116790,1563381371,2.00859999657,3.12754993439,34.5808742237,1036.46001765,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('745',)",3772370191.13,4,31.2709007263,3773757810.76,3773757810.88,3772370191.13,0.0,internal_timestamp,1912.70996094,125807,1563381391,1.99950003624,3.12709007263,34.5822795309,1036.48653919,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('746',)",3772370211.13,4,31.2705993652,3773757810.76,3773757810.88,3772370211.13,0.0,internal_timestamp,1918.06994629,125822,1563381411,1.99609994888,3.12705993652,34.582881295,1036.51169329,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('747',)",3772370231.12,4,31.264799118,3773757810.76,3773757810.88,3772370231.12,0.0,internal_timestamp,1923.52001953,123142,1563381431,1.98590004444,3.1264799118,34.5839400939,1036.53848871,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('748',)",3772370251.12,4,31.2663993835,3773757810.76,3773757810.88,3772370251.12,0.0,internal_timestamp,1928.89001465,124435,1563381451,1.98500001431,3.12663993835,34.5842067044,1036.5630986,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('749',)",3772370271.12,4,31.268699646,3773757810.76,3773757810.88,3772370271.12,0.0,internal_timestamp,1934.22998047,124034,1563381471,1.98500001431,3.1268699646,34.5843886983,1036.58738739,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('750',)",3772370291.12,4,31.2712001801,3773757810.76,3773757810.88,3772370291.12,0.0,internal_timestamp,1939.59997559,124386,1563381491,1.98580002785,3.12712001801,34.5839481981,1036.61121629,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('751',)",3772370311.12,4,31.2735004425,3773757810.76,3773757810.88,3772370311.12,0.0,internal_timestamp,1944.98999023,120921,1563381511,1.98599994183,3.12735004425,34.5838937891,1036.63551394,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('752',)",3772370331.12,4,31.275800705,3773757810.76,3773757810.88,3772370331.12,0.0,internal_timestamp,1950.32995605,121234,1563381531,1.98580002785,3.1275800705,34.5842925232,1036.65999058,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('753',)",3772370351.13,4,31.2782001495,3773757810.76,3773757810.88,3772370351.13,0.0,internal_timestamp,1955.80004883,129479,1563381551,1.98609995842,3.12782001495,34.584215701,1036.6846139,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('754',)",3772370371.12,4,31.2807998657,3773757810.76,3773757810.88,3772370371.12,0.0,internal_timestamp,1961.23999023,115658,1563381571,1.98679995537,3.12807998657,34.5839738056,1036.70891631,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('755',)",3772370391.12,4,31.2833995819,3773757810.76,3773757810.88,3772370391.12,0.0,internal_timestamp,1966.63000488,121765,1563381591,1.98699998856,3.12833995819,34.5842919147,1036.73349529,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('756',)",3772370411.12,4,31.2852993011,3773757810.76,3773757810.88,3772370411.12,0.0,internal_timestamp,1972.0,120682,1563381611,1.98710000515,3.12852993011,34.5838666354,1036.75740961,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('757',)",3772370431.12,4,31.2833995819,3773757810.76,3773757810.88,3772370431.12,0.0,internal_timestamp,1977.33996582,122423,1563381631,1.98090004921,3.12833995819,34.5855140512,1036.78363485,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('758',)",3772370451.13,4,31.2838001251,3773757810.76,3773757810.88,3772370451.13,0.0,internal_timestamp,1982.75,125195,1563381651,1.97870004177,3.12838001251,34.5856839522,1036.80849269,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('759',)",3772370471.13,4,31.2838001251,3773757810.76,3773757810.88,3772370471.13,0.0,internal_timestamp,1988.13000488,125957,1563381671,1.9754999876,3.12838001251,34.5864453879,1036.83380791,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('760',)",3772370491.12,4,31.2844009399,3773757810.76,3773757810.88,3772370491.12,0.0,internal_timestamp,1993.5300293,120478,1563381691,1.97339999676,3.12844009399,34.586761721,1036.85871809,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('761',)",3772370511.13,4,31.2856006622,3773757810.76,3773757810.88,3772370511.13,0.0,internal_timestamp,1998.85998535,125014,1563381711,1.97220003605,3.12856006622,34.5868888664,1036.88304334,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('762',)",3772370531.12,4,31.2856006622,3773757810.76,3773757810.88,3772370531.12,0.0,internal_timestamp,2004.20996094,124810,1563381731,1.96870005131,3.12856006622,34.5879884618,1036.90852136,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('763',)",3772370551.12,4,31.2856006622,3773757810.76,3773757810.88,3772370551.12,0.0,internal_timestamp,2009.57995605,123385,1563381751,1.96570003033,3.12856006622,34.5885449152,1036.93359552,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('764',)",3772370571.12,4,31.2847003937,3773757810.76,3773757810.88,3772370571.12,0.0,internal_timestamp,2014.93994141,121137,1563381771,1.96150004864,3.12847003937,34.5892816141,1036.95892109,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('765',)",3772370591.13,4,31.2840995789,3773757810.76,3773757810.88,3772370591.13,0.0,internal_timestamp,2020.26000977,127374,1563381791,1.95770001411,3.12840995789,34.5899800259,1036.98398212,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('766',)",3772370611.15,4,31.2821998596,3773757810.76,3773757810.89,3772370611.15,0.0,internal_timestamp,2025.64001465,146170,1563381811,1.9523999691,3.12821998596,34.5906541335,1037.00948896,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('767',)",3772370631.13,4,31.2817001343,3773757810.76,3773757810.89,3772370631.13,0.0,internal_timestamp,2031.0300293,128777,1563381831,1.94879996777,3.12817001343,34.5912305019,1037.03473742,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('768',)",3772370651.13,4,31.2821006775,3773757810.76,3773757810.89,3772370651.13,0.0,internal_timestamp,2036.43994141,125927,1563381851,1.94589996338,3.12821006775,34.5921580278,1037.06025766,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('769',)",3772370671.12,4,31.2826004028,3773757810.76,3773757810.89,3772370671.12,0.0,internal_timestamp,2041.81994629,122687,1563381871,1.94389998913,3.12826004028,34.5922615048,1037.08487513,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('770',)",3772370691.13,4,31.2844009399,3773757810.76,3773757810.89,3772370691.13,0.0,internal_timestamp,2047.17004395,128571,1563381891,1.94309997559,3.12844009399,34.592699455,1037.10946036,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('771',)",3772370711.12,4,31.285200119,3773757810.76,3773757810.89,3772370711.12,0.0,internal_timestamp,2052.62011719,121412,1563381911,1.94130003452,3.1285200119,34.5929252641,1037.13445891,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('772',)",3772370731.13,4,31.2866001129,3773757810.76,3773757810.89,3772370731.13,0.0,internal_timestamp,2058.01000977,126963,1563381931,1.94060003757,3.12866001129,34.5927458017,1037.15872036,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('773',)",3772370751.12,4,31.2886009216,3773757810.76,3773757810.89,3772370751.12,0.0,internal_timestamp,2063.36010742,120927,1563381951,1.94029998779,3.12886009216,34.5928990357,1037.18300834,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('774',)",3772370771.12,4,31.2900009155,3773757810.76,3773757810.89,3772370771.12,0.0,internal_timestamp,2068.7800293,122720,1563381971,1.93939995766,3.12900009155,34.5929206212,1037.20758426,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('775',)",3772370791.13,4,31.2915992737,3773757810.76,3773757810.89,3772370791.13,0.0,internal_timestamp,2074.15991211,126652,1563381991,1.93830001354,3.12915992737,34.5934206064,1037.23237921,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('776',)",3772370811.12,4,31.2912006378,3773757810.76,3773757810.89,3772370811.12,0.0,internal_timestamp,2079.54003906,121243,1563382011,1.93459999561,3.12912006378,34.5942417902,1037.25776878,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('777',)",3772370831.13,4,31.2935009003,3773757810.76,3773757810.89,3772370831.13,0.0,internal_timestamp,2084.97998047,125863,1563382031,1.93490004539,3.12935009003,34.5940823404,1037.28212651,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('778',)",3772370851.13,4,31.2945995331,3773757810.76,3773757810.89,3772370851.13,0.0,internal_timestamp,2090.37988281,131331,1563382051,1.93330001831,3.12945995331,34.5944947953,1037.3070017,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('779',)",3772370871.13,4,31.2957992554,3773757810.76,3773757810.89,3772370871.13,0.0,internal_timestamp,2095.79003906,128638,1563382071,1.93200004101,3.12957992554,34.5947070712,1037.33172369,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('780',)",3772370891.13,4,31.297000885,3773757810.76,3773757810.89,3772370891.13,0.0,internal_timestamp,2101.22998047,126488,1563382091,1.93079996109,3.1297000885,34.5948013922,1037.35647151,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('781',)",3772370911.12,4,31.2985992432,3773757810.76,3773757810.89,3772370911.12,0.0,internal_timestamp,2106.57006836,122754,1563382111,1.93029999733,3.12985992432,34.5946859609,1037.38050918,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('782',)",3772370931.13,4,31.2996006012,3773757810.76,3773757810.89,3772370931.13,0.0,internal_timestamp,2111.9699707,130707,1563382131,1.92850005627,3.12996006012,34.5951962763,1037.40547787,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('783',)",3772370951.13,4,31.3012008667,3773757810.76,3773757810.89,3772370951.13,0.0,internal_timestamp,2117.37011719,125141,1563382151,1.92719995975,3.13012008667,34.5959104908,1037.43053883,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('784',)",3772370971.12,4,31.2985992432,3773757810.76,3773757810.89,3772370971.12,0.0,internal_timestamp,2122.80004883,121722,1563382171,1.92050004005,3.12985992432,34.5972086587,1037.45690893,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('785',)",3772370991.13,4,31.3010005951,3773757810.76,3773757810.89,3772370991.13,0.0,internal_timestamp,2128.18994141,127564,1563382191,1.92079997063,3.13010005951,34.5972064763,1037.48114363,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('786',)",3772371011.13,4,31.3040008545,3773757810.76,3773757810.89,3772371011.13,0.0,internal_timestamp,2133.58007812,133396,1563382211,1.92139995098,3.13040008545,34.5976216762,1037.50566418,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('787',)",3772371031.13,4,31.3040008545,3773757810.76,3773757810.89,3772371031.13,0.0,internal_timestamp,2138.89990234,129004,1563382231,1.91890001297,3.13040008545,34.5976915974,1037.53000804,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('788',)",3772371051.13,4,31.3047008514,3773757810.76,3773757810.89,3772371051.13,0.0,internal_timestamp,2144.31005859,128453,1563382251,1.91690003872,3.13047008514,34.5980456521,1037.55491269,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('789',)",3772371071.12,4,31.3050003052,3773757810.76,3773757810.89,3772371071.12,0.0,internal_timestamp,2149.73999023,123297,1563382271,1.91400003433,3.13050003052,34.5988595006,1037.58038528,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('790',)",3772371091.13,4,31.3045005798,3773757810.76,3773757810.89,3772371091.13,0.0,internal_timestamp,2155.10009766,131490,1563382291,1.91100001335,3.13045005798,34.5988317904,1037.60489423,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('791',)",3772371111.12,4,31.3050994873,3773757810.76,3773757810.89,3772371111.12,0.0,internal_timestamp,2160.4699707,123760,1563382311,1.90869998932,3.13050994873,34.5994045173,1037.62982256,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('792',)",3772371131.15,4,31.3059005737,3773757810.76,3773757810.89,3772371131.15,0.0,internal_timestamp,2165.87011719,148956,1563382331,1.90690004826,3.13059005737,34.5996780957,1037.65458307,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('793',)",3772371151.13,4,31.3050003052,3773757810.76,3773757810.89,3772371151.13,0.0,internal_timestamp,2171.25,132443,1563382351,1.90260004997,3.13050003052,34.6005391639,1037.68004646,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('794',)",3772371171.13,4,31.3048992157,3773757810.76,3773757810.89,3772371171.13,0.0,internal_timestamp,2176.62011719,130090,1563382371,1.89960002899,3.13048992157,34.6010008707,1037.70497612,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('795',)",3772371191.14,4,31.3052005768,3773757810.76,3773757810.89,3772371191.14,0.0,internal_timestamp,2182.04003906,136908,1563382391,1.89740002155,3.13052005768,34.601080014,1037.72972006,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('796',)",3772371211.13,4,31.3052005768,3773757810.76,3773757810.89,3772371211.13,0.0,internal_timestamp,2187.41992188,129021,1563382411,1.89429998398,3.13052005768,34.6017700967,1037.754882,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('797',)",3772371231.14,4,31.3052005768,3773757810.76,3773757810.89,3772371231.14,0.0,internal_timestamp,2192.80004883,135581,1563382431,1.89139997959,3.13052005768,34.6022473385,1037.77984901,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('798',)",3772371251.13,4,31.3068008423,3773757810.76,3773757810.89,3772371251.13,0.0,internal_timestamp,2198.13989258,131673,1563382451,1.89100003242,3.13068008423,34.6020443235,1037.80376225,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('799',)",3772371271.13,4,31.308599472,3773757810.76,3773757810.89,3772371271.13,0.0,internal_timestamp,2203.56005859,133912,1563382471,1.89040005207,3.1308599472,34.6022610311,1037.82839038,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('800',)",3772371291.13,4,31.3101005554,3773757810.76,3773757810.89,3772371291.13,0.0,internal_timestamp,2208.88989258,128322,1563382491,1.88929998875,3.13101005554,34.602690616,1037.85284412,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('801',)",3772371311.15,4,31.3111991882,3773757810.76,3773757810.89,3772371311.15,0.0,internal_timestamp,2214.30004883,153287,1563382511,1.88829994202,3.13111991882,34.6024800385,1037.8771408,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('802',)",3772371331.13,4,31.3136005402,3773757810.76,3773757810.89,3772371331.13,0.0,internal_timestamp,2219.69995117,125230,1563382531,1.88820004463,3.13136005402,34.6029173008,1037.90177537,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('803',)",3772371351.13,4,31.315700531,3773757810.76,3773757810.89,3772371351.13,0.0,internal_timestamp,2225.01000977,131836,1563382551,1.88870000839,3.1315700531,34.6023878037,1037.92516373,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('804',)",3772371371.13,4,31.3178005219,3773757810.76,3773757810.89,3772371371.13,0.0,internal_timestamp,2230.38989258,128896,1563382571,1.8884999752,3.13178005219,34.6025729287,1037.9495185,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('805',)",3772371391.13,4,31.3199005127,3773757810.76,3773757810.89,3772371391.13,0.0,internal_timestamp,2235.79003906,125839,1563382591,1.88810002804,3.13199005127,34.6029626924,1037.97414921,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('806',)",3772371411.12,4,31.3215007782,3773757810.76,3773757810.89,3772371411.12,0.0,internal_timestamp,2241.10009766,115281,1563382611,1.88759994507,3.13215007782,34.6028892447,1037.99802265,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('807',)",3772371431.14,4,31.3216991425,3773757810.76,3773757810.89,3772371431.14,0.0,internal_timestamp,2246.52001953,136358,1563382631,1.88489997387,3.13216991425,34.603387491,1038.02313432,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('808',)",3772371451.13,4,31.3230991364,3773757810.76,3773757810.89,3772371451.13,0.0,internal_timestamp,2251.82006836,131295,1563382651,1.88359999657,3.13230991364,34.6039284948,1038.04754846,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('809',)",3772371471.13,4,31.3248996735,3773757810.76,3773757810.89,3772371471.13,0.0,internal_timestamp,2257.19995117,127873,1563382671,1.8832000494,3.13248996735,34.6039636582,1038.07179968,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('810',)",3772371491.13,4,31.3255004883,3773757810.76,3773757810.89,3772371491.13,0.0,internal_timestamp,2262.61010742,134420,1563382691,1.88129997253,3.13255004883,34.6041107258,1038.09647625,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('811',)",3772371511.13,4,31.3250999451,3773757810.76,3773757810.89,3772371511.13,0.0,internal_timestamp,2267.98999023,130725,1563382711,1.8776999712,3.13250999451,34.6048562913,1038.12171546,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('812',)",3772371531.13,4,31.323299408,3773757810.76,3773757810.89,3772371531.13,0.0,internal_timestamp,2273.36010742,126549,1563382731,1.8723000288,3.1323299408,34.6058066536,1038.14731482,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('813',)",3772371551.14,4,31.322599411,3773757810.76,3773757810.89,3772371551.14,0.0,internal_timestamp,2278.68994141,135058,1563382751,1.86839997768,3.1322599411,34.6065301362,1038.17234907,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('814',)",3772371571.13,4,31.3227996826,3773757810.76,3773757810.89,3772371571.13,0.0,internal_timestamp,2284.08007812,129704,1563382771,1.86609995365,3.13227996826,34.6066247915,1038.19693663,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('815',)",3772371591.14,4,31.3253002167,3773757810.76,3773757810.89,3772371591.14,0.0,internal_timestamp,2289.5,136259,1563382791,1.86629998684,3.13253002167,34.606867287,1038.22142962,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('816',)",3772371611.13,4,31.3267002106,3773757810.76,3773757810.9,3772371611.13,0.0,internal_timestamp,2294.87988281,130791,1563382811,1.86570000648,3.13267002106,34.6066301149,1038.24547344,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('817',)",3772371631.14,4,31.3288002014,3773757810.76,3773757810.9,3772371631.14,0.0,internal_timestamp,2300.22998047,135259,1563382831,1.86580002308,3.13288002014,34.6065223611,1038.26938658,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('818',)",3772371651.13,4,31.3307991028,3773757810.76,3773757810.9,3772371651.13,0.0,internal_timestamp,2305.61010742,129083,1563382851,1.8653999567,3.13307991028,34.6068105966,1038.29381066,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('819',)",3772371671.13,4,31.3325996399,3773757810.76,3773757810.9,3772371671.13,0.0,internal_timestamp,2310.95996094,132555,1563382871,1.86459994316,3.13325996399,34.6072973252,1038.31830668,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('820',)",3772371691.14,4,31.3339996338,3773757810.76,3773757810.9,3772371691.14,0.0,internal_timestamp,2316.37988281,139038,1563382891,1.86389994621,3.13339996338,34.6071517069,1038.3426051,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('821',)",3772371711.14,4,31.3351993561,3773757810.76,3773757810.9,3772371711.14,0.0,internal_timestamp,2321.68994141,135705,1563382911,1.8628000021,3.13351993561,34.6072406205,1038.36664686,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('822',)",3772371731.13,4,31.3351993561,3773757810.76,3773757810.9,3772371731.13,0.0,internal_timestamp,2327.12011719,130471,1563382931,1.85930001736,3.13351993561,34.6083583926,1038.39236141,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('823',)",3772371751.13,4,31.3360004425,3773757810.76,3773757810.9,3772371751.13,0.0,internal_timestamp,2332.43994141,134813,1563382951,1.85780000687,3.13360004425,34.6083811184,1038.41644548,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
