obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('427',)",3659865568.36,2,31.3759994507,3746541027.12,3746541027.2,3659865568.36,0.0,internal_timestamp,1737.26000977,360594,1450876768,2.22839999199,3.13759994507,34.554443198,1035.63979499,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('428',)",3659865579.36,2,31.3761005402,3746541027.12,3746541027.2,3659865579.36,0.0,internal_timestamp,1735.11999512,362643,1450876779,2.22919988632,3.13761005402,34.5547849791,1035.63025308,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('429',)",3659865590.37,2,31.3766002655,3746541027.12,3746541027.2,3659865590.37,0.0,internal_timestamp,1733.06994629,365248,1450876790,2.23099994659,3.13766002655,34.5545040786,1035.62050215,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('430',)",3659865600.36,2,31.3787994385,3746541027.12,3746541027.2,3659865600.36,0.0,internal_timestamp,1730.85998535,364998,1450876800,2.23519992828,3.13787994385,34.5538268954,1035.60940939,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('431',)",3659865612.37,2,31.3815002441,3746541027.12,3746541027.2,3659865612.37,0.0,internal_timestamp,1728.18994141,369870,1450876812,2.24070000648,3.13815002441,34.5526087643,1035.59563822,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('432',)",3659865623.36,2,31.3843994141,3746541027.12,3746541027.2,3659865623.36,0.0,internal_timestamp,1725.86999512,361840,1450876823,2.24569988251,3.13843994141,34.5519916066,1035.58399185,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('433',)",3659865634.36,2,31.3840999603,3746541027.12,3746541027.2,3659865634.36,0.0,internal_timestamp,1723.40002441,363823,1450876834,2.24670004845,3.13840999603,34.5517951654,1035.57250217,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('434',)",3659865645.37,2,31.3833999634,3746541027.12,3746541027.2,3659865645.37,0.0,internal_timestamp,1720.90002441,369255,1450876845,2.24679994583,3.13833999634,34.5520829006,1035.56137083,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('435',)",3659865656.37,2,31.3827991486,3746541027.12,3746541027.2,3659865656.37,0.0,internal_timestamp,1718.22998047,369307,1450876856,2.24729990959,3.13827991486,34.5521511006,1035.54924373,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('436',)",3659865667.37,2,31.3840999603,3746541027.12,3746541027.2,3659865667.37,0.0,internal_timestamp,1715.63000488,369652,1450876867,2.25090003014,3.13840999603,34.5512091871,1035.53624678,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('437',)",3659865678.37,2,31.3840007782,3746541027.12,3746541027.2,3659865678.37,0.0,internal_timestamp,1713.44995117,372698,1450876878,2.25219988823,3.13840007782,34.5507942422,1035.52586111,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('438',)",3659865689.37,2,31.3859996796,3746541027.12,3746541027.2,3659865689.37,0.0,internal_timestamp,1711.31005859,374917,1450876889,2.25589990616,3.13859996796,34.5503705967,1035.51534716,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('439',)",3659865700.38,2,31.3889007568,3746541027.12,3746541027.2,3659865700.38,0.0,internal_timestamp,1709.10998535,378983,1450876900,2.26040005684,3.13889007568,34.5502290959,1035.50468085,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('440',)",3659865711.37,2,31.3906002045,3746541027.12,3746541027.2,3659865711.37,0.0,internal_timestamp,1707.29003906,371656,1450876911,2.26410007477,3.13906002045,34.5492786918,1035.49520406,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('441',)",3659865722.37,2,31.3920993805,3746541027.12,3746541027.2,3659865722.37,0.0,internal_timestamp,1705.33996582,374233,1450876922,2.26699995995,3.13920993805,34.5490009346,1035.48576716,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('442',)",3659865733.4,2,31.39220047,3746541027.12,3746541027.2,3659865733.4,0.0,internal_timestamp,1702.80004883,404592,1450876933,2.26819992065,3.139220047,34.5491185775,1035.47417862,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('443',)",3659865744.37,2,31.3917999268,3746541027.12,3746541027.2,3659865744.37,0.0,internal_timestamp,1699.9699707,371412,1450876944,2.26970005035,3.13917999268,34.5484479584,1035.46061382,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('444',)",3659865755.38,2,31.393699646,3746541027.12,3746541027.2,3659865755.38,0.0,internal_timestamp,1697.15002441,376833,1450876955,2.27369999886,3.1393699646,34.5479247497,1035.44689492,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('445',)",3659865766.38,2,31.3943996429,3746541027.12,3746541027.2,3659865766.38,0.0,internal_timestamp,1694.38000488,382311,1450876966,2.27640008926,3.13943996429,34.5472931593,1035.43348101,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('446',)",3659865777.38,2,31.3950996399,3746541027.12,3746541027.2,3659865777.38,0.0,internal_timestamp,1691.64001465,376111,1450876977,2.27850008011,3.13950996399,34.5472860772,1035.42077041,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('447',)",3659865788.38,2,31.3948993683,3746541027.12,3746541027.2,3659865788.38,0.0,internal_timestamp,1688.92004395,379400,1450876988,2.27990007401,3.13948993683,34.5469131052,1035.4079504,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('448',)",3659865799.38,2,31.3992996216,3746541027.12,3746541027.2,3659865799.38,0.0,internal_timestamp,1686.2800293,384215,1450876999,2.28749990463,3.13992996216,34.5455256297,1035.39391235,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('449',)",3659865810.38,2,31.4002990723,3746541027.12,3746541027.2,3659865810.38,0.0,internal_timestamp,1683.5,378977,1450877010,2.29019999504,3.14002990723,34.545266366,1035.38074447,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('450',)",3659865821.38,2,31.4004993439,3746541027.12,3746541027.2,3659865821.38,0.0,internal_timestamp,1680.84997559,383059,1450877021,2.29130005836,3.14004993439,34.5456685955,1035.368889,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('451',)",3659865832.39,2,31.4018001556,3746541027.12,3746541027.2,3659865832.39,0.0,internal_timestamp,1678.40002441,389427,1450877032,2.29439997673,3.14018001556,34.545187013,1035.35699368,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('452',)",3659865843.38,2,31.4097003937,3746541027.12,3746541027.2,3659865843.38,0.0,internal_timestamp,1676.01000977,383541,1450877043,2.30690002441,3.14097003937,34.5427372328,1035.34263583,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('453',)",3659865854.39,2,31.4111003876,3746541027.12,3746541027.2,3659865854.39,0.0,internal_timestamp,1673.43005371,389628,1450877054,2.30979990959,3.14111003876,34.5426553772,1035.33048971,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('454',)",3659865865.39,2,31.4122009277,3746541027.12,3746541027.2,3659865865.39,0.0,internal_timestamp,1670.79003906,388333,1450877065,2.31270003319,3.14122009277,34.5422373004,1035.31780568,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('455',)",3659865876.39,2,31.4132003784,3746541027.12,3746541027.2,3659865876.39,0.0,internal_timestamp,1668.02001953,385929,1450877076,2.31469988823,3.14132003784,34.542719649,1035.30535326,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('456',)",3659865887.39,2,31.4179000854,3746541027.12,3746541027.2,3659865887.39,0.0,internal_timestamp,1665.41003418,391319,1450877087,2.32290005684,3.14179000854,34.5410447307,1035.29114755,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('457',)",3659865898.39,2,31.4200000763,3746541027.12,3746541027.2,3659865898.39,0.0,internal_timestamp,1662.89001465,385387,1450877098,2.32719993591,3.14200000763,34.5402986775,1035.27857291,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('458',)",3659865909.39,2,31.4193000793,3746541027.12,3746541027.2,3659865909.39,0.0,internal_timestamp,1660.48999023,388695,1450877109,2.32710003853,3.14193000793,34.5407534024,1035.26804259,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('459',)",3659865920.39,2,31.4186992645,3746541027.12,3746541027.2,3659865920.39,0.0,internal_timestamp,1657.91003418,394880,1450877120,2.3275001049,3.14186992645,34.5408876236,1035.25637909,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('460',)",3659865931.39,2,31.4183006287,3746541027.12,3746541027.2,3659865931.39,0.0,internal_timestamp,1655.32995605,388947,1450877131,2.32820010185,3.14183006287,34.5409500068,1035.24462015,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('461',)",3659865942.4,2,31.4176998138,3746541027.12,3746541027.2,3659865942.4,0.0,internal_timestamp,1652.82995605,401072,1450877142,2.32909989357,3.14176998138,34.5405124849,1035.23280562,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('462',)",3659865953.39,2,31.4174995422,3746541027.12,3746541027.2,3659865953.39,0.0,internal_timestamp,1650.36999512,392837,1450877153,2.32990002632,3.14174995422,34.5406509193,1035.22163859,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('463',)",3659865964.39,2,31.4171009064,3746541027.12,3746541027.2,3659865964.39,0.0,internal_timestamp,1648.02001953,388480,1450877164,2.33080005646,3.14171009064,34.5403854153,1035.21064009,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('464',)",3659865975.4,2,31.4183998108,3746541027.12,3746541027.2,3659865975.4,0.0,internal_timestamp,1645.57995605,397150,1450877175,2.33360004425,3.14183998108,34.5402179218,1035.19907042,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('465',)",3659865986.42,2,31.4190006256,3746541027.12,3746541027.2,3659865986.42,0.0,internal_timestamp,1643.19995117,415050,1450877186,2.33590006828,3.14190006256,34.539699229,1035.18755947,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('466',)",3659865997.4,2,31.4186000824,3746541027.12,3746541027.2,3659865997.4,0.0,internal_timestamp,1640.97998047,396349,1450877197,2.33660006523,3.14186000824,34.5395795998,1035.17729048,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('467',)",3659866008.41,2,31.4214992523,3746541027.12,3746541027.2,3659866008.41,0.0,internal_timestamp,1638.93005371,407011,1450877208,2.34170007706,3.14214992523,34.5387241334,1035.16666205,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('468',)",3659866019.4,2,31.4221000671,3746541027.12,3746541027.2,3659866019.4,0.0,internal_timestamp,1637.0300293,396800,1450877219,2.34319996834,3.14221000671,34.5388165294,1035.15791296,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('469',)",3659866030.41,2,31.4228992462,3746541027.12,3746541027.2,3659866030.41,0.0,internal_timestamp,1634.97998047,410412,1450877230,2.3452000618,3.14228992462,34.5386943832,1035.14825017,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('470',)",3659866041.4,2,31.4270000458,3746541027.12,3746541027.2,3659866041.4,0.0,internal_timestamp,1632.5300293,398089,1450877241,2.35190010071,3.14270000458,34.5378055614,1035.13557643,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('471',)",3659866052.41,2,31.4291000366,3746541027.12,3746541027.21,3659866052.41,0.0,internal_timestamp,1629.88000488,407455,1450877252,2.35630011559,3.14291000366,34.5370203219,1035.12236336,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('472',)",3659866063.41,2,31.4302997589,3746541027.12,3746541027.21,3659866063.41,0.0,internal_timestamp,1627.14001465,411926,1450877263,2.35929989815,3.14302997589,34.5366707004,1035.10925983,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('473',)",3659866074.4,2,31.4325008392,3746541027.12,3746541027.21,3659866074.4,0.0,internal_timestamp,1624.41003418,401077,1450877274,2.36380004883,3.14325008392,34.5359429401,1035.09571541,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('474',)",3659866085.41,2,31.4354000092,3746541027.12,3746541027.21,3659866085.41,0.0,internal_timestamp,1621.9699707,412859,1450877285,2.36980009079,3.14354000092,34.5343262951,1035.08260009,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('475',)",3659866096.4,2,31.439699173,3746541027.12,3746541027.21,3659866096.4,0.0,internal_timestamp,1620.06005859,400401,1450877296,2.37649989128,3.1439699173,34.5334089503,1035.0723571,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('476',)",3659866107.41,2,31.4393005371,3746541027.12,3746541027.21,3659866107.41,0.0,internal_timestamp,1618.07995605,410870,1450877307,2.37660002708,3.14393005371,34.5338108703,1035.06366159,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('477',)",3659866118.43,2,31.4393997192,3746541027.12,3746541027.21,3659866118.43,0.0,internal_timestamp,1615.83996582,431238,1450877318,2.37779998779,3.14393997192,34.5337814062,1035.05330684,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('478',)",3659866129.4,2,31.4428005219,3746541027.12,3746541027.21,3659866129.4,0.0,internal_timestamp,1613.20996094,403882,1450877329,2.38380002975,3.14428005219,34.5328734728,1035.03988555,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('479',)",3659866140.41,2,31.4480991364,3746541027.12,3746541027.21,3659866140.41,0.0,internal_timestamp,1610.43994141,414419,1450877340,2.39289999008,3.14480991364,34.5310556903,1035.02472237,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('480',)",3659866151.42,2,31.4475002289,3746541027.12,3746541027.21,3659866151.42,0.0,internal_timestamp,1607.93994141,417213,1450877351,2.39310002327,3.14475002289,34.5313686881,1035.01357997,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('481',)",3659866162.41,2,31.4468994141,3746541027.12,3746541027.21,3659866162.41,0.0,internal_timestamp,1605.64001465,405045,1450877362,2.39289999008,3.14468994141,34.5320045767,1035.00365097,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('482',)",3659866173.41,2,31.4468994141,3746541027.12,3746541027.21,3659866173.41,0.0,internal_timestamp,1603.5300293,414652,1450877373,2.39470005035,3.14468994141,34.5311509413,1034.99316121,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('483',)",3659866184.42,2,31.4510002136,3746541027.12,3746541027.21,3659866184.42,0.0,internal_timestamp,1601.33996582,416244,1450877384,2.40120005608,3.14510002136,34.5303451231,1034.98175645,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('484',)",3659866195.42,2,31.4512004852,3746541027.12,3746541027.21,3659866195.42,0.0,internal_timestamp,1599.17004395,420509,1450877395,2.40269994736,3.14512004852,34.5300857869,1034.9714995,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('485',)",3659866206.41,2,31.4521007538,3746541027.12,3746541027.21,3659866206.41,0.0,internal_timestamp,1596.75,408664,1450877406,2.40510010719,3.14521007538,34.5298494243,1034.96001049,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('486',)",3659866217.42,2,31.4552001953,3746541027.12,3746541027.21,3659866217.42,0.0,internal_timestamp,1594.13000488,419121,1450877417,2.41109991074,3.14552001953,34.5285697309,1034.94633978,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('487',)",3659866228.42,2,31.4563007355,3746541027.12,3746541027.21,3659866228.42,0.0,internal_timestamp,1591.55004883,422957,1450877428,2.41380000114,3.14563007355,34.5283395939,1034.93409047,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('488',)",3659866239.43,2,31.4580001831,3746541027.12,3746541027.21,3659866239.43,0.0,internal_timestamp,1588.9699707,425901,1450877439,2.41829991341,3.14580001831,34.5269265515,1034.92068323,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('489',)",3659866250.42,2,31.4594993591,3746541027.12,3746541027.21,3659866250.42,0.0,internal_timestamp,1586.19995117,420337,1450877450,2.4210999012,3.14594993591,34.5271726997,1034.90793168,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('490',)",3659866261.42,2,31.4605007172,3746541027.12,3746541027.21,3659866261.42,0.0,internal_timestamp,1583.48999023,423610,1450877461,2.42389988899,3.14605007172,34.5267812414,1034.89495048,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('491',)",3659866272.43,2,31.4612007141,3746541027.12,3746541027.21,3659866272.43,0.0,internal_timestamp,1581.10998535,428564,1450877472,2.4267001152,3.14612007141,34.5258558583,1034.88304866,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('492',)",3659866283.42,2,31.4613990784,3746541027.12,3746541027.21,3659866283.42,0.0,internal_timestamp,1578.95996094,422509,1450877483,2.42759990692,3.14613990784,34.5262236072,1034.87344857,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('493',)",3659866294.43,2,31.4619007111,3746541027.12,3746541027.21,3659866294.43,0.0,internal_timestamp,1576.93994141,426726,1450877494,2.42930006981,3.14619007111,34.5260449961,1034.86390897,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('494',)",3659866305.43,2,31.4629001617,3746541027.12,3746541027.21,3659866305.43,0.0,internal_timestamp,1574.86999512,426392,1450877505,2.43169999123,3.14629001617,34.5257550006,1034.85396692,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('495',)",3659866316.42,2,31.4661998749,3746541027.12,3746541027.21,3659866316.42,0.0,internal_timestamp,1572.7199707,423964,1450877516,2.43779993057,3.14661998749,34.5243778314,1034.84234192,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('496',)",3659866327.46,2,31.469499588,3746541027.12,3746541027.21,3659866327.46,0.0,internal_timestamp,1570.35998535,457066,1450877527,2.44339990616,3.1469499588,34.5236380628,1034.83032641,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('497',)",3659866338.42,2,31.4738006592,3746541027.12,3746541027.21,3659866338.42,0.0,internal_timestamp,1567.60998535,424972,1450877538,2.45079994202,3.14738006592,34.522402584,1034.81592146,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('498',)",3659866349.43,2,31.4769001007,3746541027.12,3746541027.21,3659866349.43,0.0,internal_timestamp,1564.83996582,428519,1450877549,2.45650005341,3.14769001007,34.521518715,1034.80191444,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('499',)",3659866360.42,2,31.4766998291,3746541027.12,3746541027.21,3659866360.42,0.0,internal_timestamp,1562.23999023,422303,1450877560,2.45729994774,3.14766998291,34.5217338164,1034.79015815,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('500',)",3659866371.43,2,31.4757995605,3746541027.12,3746541027.21,3659866371.43,0.0,internal_timestamp,1559.70996094,425892,1450877571,2.45749998093,3.14757995605,34.521697865,1034.77859652,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('501',)",3659866382.43,2,31.4750003815,3746541027.12,3746541027.21,3659866382.43,0.0,internal_timestamp,1557.04003906,426565,1450877582,2.4577999115,3.14750003815,34.5217497352,1034.76645465,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('502',)",3659866393.43,2,31.4743995667,3746541027.12,3746541027.21,3659866393.43,0.0,internal_timestamp,1554.31994629,428431,1450877593,2.45840001106,3.14743995667,34.5217499908,1034.7540058,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('503',)",3659866404.43,2,31.48279953,3746541027.12,3746541027.21,3659866404.43,0.0,internal_timestamp,1551.79003906,429011,1450877604,2.47070002556,3.148279953,34.5201943812,1034.73973738,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('504',)",3659866415.43,2,31.484500885,3746541027.12,3746541027.21,3659866415.43,0.0,internal_timestamp,1548.98999023,431751,1450877615,2.47490000725,3.1484500885,34.5192162644,1034.72570457,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('505',)",3659866426.43,2,31.4902000427,3746541027.12,3746541027.21,3659866426.43,0.0,internal_timestamp,1546.26000977,432801,1450877626,2.48350000381,3.14902000427,34.5184006599,1034.71156965,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('506',)",3659866437.43,2,31.492099762,3746541027.12,3746541027.21,3659866437.43,0.0,internal_timestamp,1543.48999023,434947,1450877637,2.4876999855,3.1492099762,34.5176495205,1034.69785166,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
