obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('5597',)",3.66018009186,29,13,1024.82445234,29,13,8,3742914135.03,3742914135.39,3722282967.84,44.64102,-124.30216,0.0,internal_timestamp,37.8069992065,29,29,1513294167.84,32.3275985718,29,29,0,11.26060009,29,29,3722282967.84
"('5598',)",3.66018009186,29,13,1024.82436633,29,13,8,3742914135.03,3742914135.39,3722282967.84,44.64102,-124.30216,0.0,internal_timestamp,37.7879981995,29,29,1513294167.84,32.3275985718,29,29,0,11.26060009,29,29,3722282967.84
"('5599',)",3.66017007828,29,13,1024.82420324,29,13,8,3742914135.03,3742914135.39,3722282967.86,44.64102,-124.30216,0.0,internal_timestamp,37.7690010071,29,29,1513294167.86,32.3274993896,29,29,0,11.26060009,29,29,3722282967.86
"('5600',)",3.66017007828,29,13,1024.82402677,29,13,8,3742914135.03,3742914135.39,3722282967.92,44.64102,-124.30216,0.0,internal_timestamp,37.7509994507,29,29,1513294167.92,32.3274002075,29,29,0,11.2607002258,29,29,3722282967.92
"('5601',)",3.6601600647,29,13,1024.82376415,29,13,8,3742914135.03,3742914135.39,3722282967.98,44.64102,-124.30216,0.0,internal_timestamp,37.7309989929,29,29,1513294167.98,32.3272018433,29,29,0,11.2608003616,29,29,3722282967.98
"('5602',)",3.6601600647,29,13,1024.82358038,29,13,8,3742914135.03,3742914135.39,3722282968.05,44.64102,-124.30216,0.0,internal_timestamp,37.7120018005,29,29,1513294168.05,32.3270988464,29,29,0,11.2608995438,29,29,3722282968.05
"('5603',)",3.6601600647,29,13,1024.82349889,29,13,8,3742914135.03,3742914135.39,3722282968.11,44.64102,-124.30216,0.0,internal_timestamp,37.6940002441,29,29,1513294168.11,32.3270988464,29,29,0,11.2608995438,29,29,3722282968.11
"('5604',)",3.66017007828,29,13,1024.82348389,29,13,8,3742914135.03,3742914135.39,3722282968.17,44.64102,-124.30216,0.0,internal_timestamp,37.6730003357,29,29,1513294168.17,32.3272018433,29,29,0,11.2608995438,29,29,3722282968.17
"('5605',)",3.66017007828,29,13,1024.82347949,29,13,8,3742914135.03,3742914135.39,3722282968.23,44.64102,-124.30216,0.0,internal_timestamp,37.6549987793,29,29,1513294168.23,32.3273010254,29,29,0,11.2608995438,29,29,3722282968.23
"('5606',)",3.66017007828,29,13,1024.82340669,29,13,8,3742914135.03,3742914135.39,3722282968.3,44.64102,-124.30216,0.0,internal_timestamp,37.6349983215,29,29,1513294168.3,32.3273010254,29,29,0,11.2608003616,29,29,3722282968.3
"('5607',)",3.66017007828,29,13,1024.8233071,29,13,8,3742914135.03,3742914135.39,3722282968.36,44.64102,-124.30216,0.0,internal_timestamp,37.6129989624,29,29,1513294168.36,32.3273010254,29,29,0,11.2608003616,29,29,3722282968.36
"('5608',)",3.66018009186,29,13,1024.82329405,29,13,8,3742914135.03,3742914135.39,3722282968.42,44.64102,-124.30216,0.0,internal_timestamp,37.5970001221,29,29,1513294168.42,32.3274002075,29,29,0,11.2608995438,29,29,3722282968.42
"('5609',)",3.66019010544,29,13,1024.82328513,29,13,8,3742914135.03,3742914135.4,3722282968.48,44.64102,-124.30216,0.0,internal_timestamp,37.577999115,29,29,1513294168.48,32.3274993896,29,29,0,11.2608995438,29,29,3722282968.48
"('5610',)",3.66020989418,29,13,1024.82333384,29,13,8,3742914135.03,3742914135.4,3722282968.55,44.64102,-124.30216,0.0,internal_timestamp,37.5579986572,29,29,1513294168.55,32.3277015686,29,29,0,11.2609996796,29,29,3722282968.55
"('5611',)",3.66020989418,29,13,1024.8232569,29,13,8,3742914135.03,3742914135.4,3722282968.61,44.64102,-124.30216,0.0,internal_timestamp,37.5410003662,29,29,1513294168.61,32.3277015686,29,29,0,11.2609996796,29,29,3722282968.61
"('5612',)",3.66019010544,29,13,1024.82301374,29,13,8,3742914135.03,3742914135.4,3722282968.67,44.64102,-124.30216,0.0,internal_timestamp,37.5219993591,29,29,1513294168.67,32.3274993896,29,29,0,11.2609996796,29,29,3722282968.67
"('5613',)",3.66018009186,29,13,1024.82284159,29,13,8,3742914135.03,3742914135.4,3722282968.73,44.64102,-124.30216,0.0,internal_timestamp,37.5009994507,29,29,1513294168.73,32.3274002075,29,29,0,11.2609996796,29,29,3722282968.73
"('5614',)",3.66018009186,29,13,1024.82267849,29,13,8,3742914135.03,3742914135.4,3722282968.8,44.64102,-124.30216,0.0,internal_timestamp,37.4819984436,29,29,1513294168.8,32.3273010254,29,29,0,11.2609996796,29,29,3722282968.8
"('5615',)",3.66017007828,29,13,1024.82259702,29,13,8,3742914135.03,3742914135.4,3722282968.86,44.64102,-124.30216,0.0,internal_timestamp,37.4640007019,29,29,1513294168.86,32.3273010254,29,29,0,11.2609996796,29,29,3722282968.86
"('5616',)",3.66017007828,29,13,1024.822606,29,13,8,3742914135.03,3742914135.4,3722282968.92,44.64102,-124.30216,0.0,internal_timestamp,37.4449996948,29,29,1513294168.92,32.3274002075,29,29,0,11.2608995438,29,29,3722282968.92
"('5617',)",3.6601600647,29,13,1024.82246062,29,13,8,3742914135.03,3742914135.4,3722282968.98,44.64102,-124.30216,0.0,internal_timestamp,37.4259986877,29,29,1513294168.98,32.3273010254,29,29,0,11.2608003616,29,29,3722282968.98
"('5618',)",3.66014003754,29,13,1024.82227037,29,13,8,3742914135.03,3742914135.4,3722282969.05,44.64102,-124.30216,0.0,internal_timestamp,37.4010009766,29,29,1513294169.05,32.3272018433,29,29,0,11.2608003616,29,29,3722282969.05
"('5619',)",3.66013002396,29,13,1024.82213578,29,13,8,3742914135.03,3742914135.4,3722282969.11,44.64102,-124.30216,0.0,internal_timestamp,37.3849983215,29,29,1513294169.11,32.3270988464,29,29,0,11.2607002258,29,29,3722282969.11
"('5620',)",3.6601099968,29,13,1024.82197269,29,13,8,3742914135.03,3742914135.4,3722282969.17,44.64102,-124.30216,0.0,internal_timestamp,37.3660011292,29,29,1513294169.17,32.3269996643,29,29,0,11.2607002258,29,29,3722282969.17
"('5621',)",3.6601099968,29,13,1024.82181433,29,13,8,3742914135.03,3742914135.4,3722282969.23,44.64102,-124.30216,0.0,internal_timestamp,37.3520011902,29,29,1513294169.23,32.3269004822,29,29,0,11.2608003616,29,29,3722282969.23
"('5622',)",3.66013002396,29,13,1024.82188703,29,13,8,3742914135.03,3742914135.4,3722282969.3,44.64102,-124.30216,0.0,internal_timestamp,37.3339996338,29,29,1513294169.3,32.3270988464,29,29,0,11.2608003616,29,29,3722282969.3
"('5623',)",3.66014003754,29,13,1024.82175613,29,13,8,3742914135.03,3742914135.4,3722282969.36,44.64102,-124.30216,0.0,internal_timestamp,37.3089981079,29,29,1513294169.36,32.3270988464,29,29,0,11.2608995438,29,29,3722282969.36
"('5624',)",3.66015005112,29,13,1024.82175471,29,13,8,3742914135.03,3742914135.4,3722282969.42,44.64102,-124.30216,0.0,internal_timestamp,37.2910003662,29,29,1513294169.42,32.3272018433,29,29,0,11.2608995438,29,29,3722282969.42
"('5625',)",3.66014003754,29,13,1024.82168229,29,13,8,3742914135.03,3742914135.4,3722282969.48,44.64102,-124.30216,0.0,internal_timestamp,37.2750015259,29,29,1513294169.48,32.3272018433,29,29,0,11.2608995438,29,29,3722282969.48
"('5626',)",3.66014003754,29,13,1024.82160496,29,13,8,3742914135.03,3742914135.4,3722282969.55,44.64102,-124.30216,0.0,internal_timestamp,37.2540016174,29,29,1513294169.55,32.3272018433,29,29,0,11.2608003616,29,29,3722282969.55
"('5627',)",3.66012001038,29,13,1024.82154589,29,13,8,3742914135.03,3742914135.4,3722282969.61,44.64102,-124.30216,0.0,internal_timestamp,37.2369995117,29,29,1513294169.61,32.3272018433,29,29,0,11.2607002258,29,29,3722282969.61
"('5628',)",3.66009998322,29,13,1024.8215,29,13,8,3742914135.03,3742914135.4,3722282969.67,44.64102,-124.30216,0.0,internal_timestamp,37.2150001526,29,29,1513294169.67,32.3272018433,29,29,0,11.2603998184,29,29,3722282969.67
"('5629',)",3.66008996964,29,13,1024.82145452,29,13,8,3742914135.03,3742914135.4,3722282969.73,44.64102,-124.30216,0.0,internal_timestamp,37.2010002136,29,29,1513294169.73,32.3272018433,29,29,0,11.2602996826,29,29,3722282969.73
"('5630',)",3.66006994247,29,13,1024.8213154,29,13,8,3742914135.03,3742914135.4,3722282969.8,44.64102,-124.30216,0.0,internal_timestamp,37.1839981079,29,29,1513294169.8,32.3270988464,29,29,0,11.2601995468,29,29,3722282969.8
"('5631',)",3.66007995605,29,13,1024.82131851,29,13,8,3742914135.03,3742914135.4,3722282969.86,44.64102,-124.30216,0.0,internal_timestamp,37.1669998169,29,29,1513294169.86,32.3272018433,29,29,0,11.2601995468,29,29,3722282969.86
"('5632',)",3.66008996964,29,13,1024.82137311,29,13,8,3742914135.03,3742914135.4,3722282969.92,44.64102,-124.30216,0.0,internal_timestamp,37.1450004578,29,29,1513294169.92,32.3274002075,29,29,0,11.2601995468,29,29,3722282969.92
"('5633',)",3.66009998322,29,13,1024.82137286,29,13,8,3742914135.03,3742914135.4,3722282969.98,44.64102,-124.30216,0.0,internal_timestamp,37.1240005493,29,29,1513294169.98,32.3274993896,29,29,0,11.2601003647,29,29,3722282969.98
"('5634',)",3.66008996964,29,13,1024.82130475,29,13,8,3742914135.03,3742914135.4,3722282970.05,44.64102,-124.30216,0.0,internal_timestamp,37.1049995422,29,29,1513294170.05,32.3274993896,29,29,0,11.2600002289,29,29,3722282970.05
"('5635',)",3.66006994247,29,13,1024.82116408,29,13,8,3742914135.03,3742914135.4,3722282970.11,44.64102,-124.30216,0.0,internal_timestamp,37.0870018005,29,29,1513294170.11,32.3274002075,29,29,0,11.2599000931,29,29,3722282970.11
"('5636',)",3.66002988815,29,13,1024.82077126,29,13,8,3742914135.03,3742914135.4,3722282970.17,44.64102,-124.30216,0.0,internal_timestamp,37.0690002441,29,29,1513294170.17,32.3269996643,29,29,0,11.2599000931,29,29,3722282970.17
"('5637',)",3.66001009941,29,13,1024.82055823,29,13,8,3742914135.03,3742914135.4,3722282970.23,44.64102,-124.30216,0.0,internal_timestamp,37.0559997559,29,29,1513294170.23,32.3268013,29,29,0,11.2599000931,29,29,3722282970.23
"('5638',)",3.66000008583,29,13,1024.82036954,29,13,8,3742914135.03,3742914135.4,3722282970.3,44.64102,-124.30216,0.0,internal_timestamp,37.0320014954,29,29,1513294170.3,32.3266983032,29,29,0,11.2599000931,29,29,3722282970.3
"('5639',)",3.65998005867,29,13,1024.82020191,29,13,8,3742914135.03,3742914135.4,3722282970.36,44.64102,-124.30216,0.0,internal_timestamp,37.0120010376,29,29,1513294170.36,32.3265991211,29,29,1,11.2599000931,29,29,3722282970.36
"('5640',)",3.65998005867,29,13,1024.82022426,29,13,8,3742914135.03,3742914135.4,3722282970.42,44.64102,-124.30216,0.0,internal_timestamp,36.9920005798,29,29,1513294170.42,32.3266983032,29,29,0,11.2596998215,29,29,3722282970.42
"('5641',)",3.65998005867,29,13,1024.82034023,29,13,8,3742914135.03,3742914135.4,3722282970.48,44.64102,-124.30216,0.0,internal_timestamp,36.9749984741,29,29,1513294170.48,32.3269004822,29,29,0,11.2594995499,29,29,3722282970.48
"('5642',)",3.65996003151,29,13,1024.82031247,29,13,8,3742914135.03,3742914135.4,3722282970.55,44.64102,-124.30216,0.0,internal_timestamp,36.9609985352,29,29,1513294170.55,32.3269004822,29,29,0,11.2593002319,29,29,3722282970.55
"('5643',)",3.65990996361,29,13,1024.82011395,29,13,8,3742914135.03,3742914135.4,3722282970.61,44.64102,-124.30216,0.0,internal_timestamp,36.9399986267,29,29,1513294170.61,32.3266983032,29,29,0,11.2589998245,29,29,3722282970.61
"('5644',)",3.65985989571,29,13,1024.8199318,29,13,8,3742914135.03,3742914135.4,3722282970.67,44.64102,-124.30216,0.0,internal_timestamp,36.922000885,29,29,1513294170.67,32.326499939,29,29,0,11.2587003708,29,29,3722282970.67
"('5645',)",3.6598200798,29,13,1024.81961133,29,13,8,3742914135.03,3742914135.41,3722282970.73,44.64102,-124.30216,0.0,internal_timestamp,36.8989982605,29,29,1513294170.73,32.3261985779,29,29,0,11.258600235,29,29,3722282970.73
"('5646',)",3.6598200798,29,13,1024.81935326,29,13,8,3742914135.03,3742914135.41,3722282970.8,44.64102,-124.30216,0.0,internal_timestamp,36.8800010681,29,29,1513294170.8,32.3260002136,29,29,0,11.2587003708,29,29,3722282970.8
"('5647',)",3.65983009338,29,13,1024.81930872,29,13,8,3742914135.03,3742914135.41,3722282970.86,44.64102,-124.30216,0.0,internal_timestamp,36.861000061,29,29,1513294170.86,32.3260993958,29,29,0,11.2588996887,29,29,3722282970.86
"('5648',)",3.65986990929,29,13,1024.81925064,29,13,8,3742914135.03,3742914135.41,3722282970.92,44.64102,-124.30216,0.0,internal_timestamp,36.8429985046,29,29,1513294170.92,32.3261985779,29,29,0,11.2592000961,29,29,3722282970.92
"('5649',)",3.65988993645,29,13,1024.81913791,29,13,8,3742914135.03,3742914135.41,3722282970.98,44.64102,-124.30216,0.0,internal_timestamp,36.8260002136,29,29,1513294170.98,32.3261985779,29,29,0,11.2594003677,29,29,3722282970.98
"('5650',)",3.65990996361,29,13,1024.81910066,29,13,8,3742914135.03,3742914135.41,3722282971.05,44.64102,-124.30216,0.0,internal_timestamp,36.8040008545,29,29,1513294171.05,32.3263015747,29,29,0,11.2594995499,29,29,3722282971.05
"('5651',)",3.65994000435,29,13,1024.819065,29,13,8,3742914135.03,3742914135.41,3722282971.11,44.64102,-124.30216,0.0,internal_timestamp,36.7869987488,29,29,1513294171.11,32.3264007568,29,29,0,11.2596998215,29,29,3722282971.11
"('5652',)",3.65994000435,29,13,1024.8190425,29,13,8,3742914135.03,3742914135.41,3722282971.17,44.64102,-124.30216,0.0,internal_timestamp,36.7649993896,29,29,1513294171.17,32.326499939,29,29,0,11.2596998215,29,29,3722282971.17
"('5653',)",3.65992999077,29,13,1024.81888394,29,13,8,3742914135.03,3742914135.41,3722282971.23,44.64102,-124.30216,0.0,internal_timestamp,36.7470016479,29,29,1513294171.23,32.3264007568,29,29,0,11.2596998215,29,29,3722282971.23
"('5654',)",3.65992999077,29,13,1024.81882034,29,13,8,3742914135.03,3742914135.41,3722282971.3,44.64102,-124.30216,0.0,internal_timestamp,36.7290000916,29,29,1513294171.3,32.3264007568,29,29,0,11.2595996857,29,29,3722282971.3
"('5655',)",3.65991997719,29,13,1024.81873433,29,13,8,3742914135.03,3742914135.41,3722282971.36,44.64102,-124.30216,0.0,internal_timestamp,36.7099990845,29,29,1513294171.36,32.3264007568,29,29,0,11.2595996857,29,29,3722282971.36
"('5656',)",3.65992999077,29,13,1024.81874332,29,13,8,3742914135.03,3742914135.41,3722282971.42,44.64102,-124.30216,0.0,internal_timestamp,36.6910018921,29,29,1513294171.42,32.326499939,29,29,0,11.2594995499,29,29,3722282971.42
"('5657',)",3.65992999077,29,13,1024.81871651,29,13,8,3742914135.03,3742914135.41,3722282971.48,44.64102,-124.30216,0.0,internal_timestamp,36.672000885,29,29,1513294171.48,32.3265991211,29,29,0,11.2595996857,29,29,3722282971.48
"('5658',)",3.65996003151,29,13,1024.81878312,29,13,8,3742914135.03,3742914135.41,3722282971.55,44.64102,-124.30216,0.0,internal_timestamp,36.6520004272,29,29,1513294171.55,32.3268013,29,29,0,11.2595996857,29,29,3722282971.55
"('5659',)",3.65997004509,29,13,1024.81874273,29,13,8,3742914135.03,3742914135.41,3722282971.61,44.64102,-124.30216,0.0,internal_timestamp,36.6300010681,29,29,1513294171.61,32.3269004822,29,29,0,11.2596998215,29,29,3722282971.61
"('5660',)",3.65997004509,29,13,1024.81858868,29,13,8,3742914135.03,3742914135.41,3722282971.67,44.64102,-124.30216,0.0,internal_timestamp,36.6129989624,29,29,1513294171.67,32.3268013,29,29,0,11.2596998215,29,29,3722282971.67
"('5661',)",3.65996003151,29,13,1024.8184362,29,13,8,3742914135.03,3742914135.41,3722282971.73,44.64102,-124.30216,0.0,internal_timestamp,36.5970001221,29,29,1513294171.73,32.3266983032,29,29,1,11.2596998215,29,29,3722282971.73
"('5662',)",3.65994000435,29,13,1024.81828646,29,13,8,3742914135.03,3742914135.41,3722282971.8,44.64102,-124.30216,0.0,internal_timestamp,36.5769996643,29,29,1513294171.8,32.3265991211,29,29,0,11.2595996857,29,29,3722282971.8
"('5663',)",3.65989995003,29,13,1024.81807283,29,13,8,3742914135.03,3742914135.41,3722282971.86,44.64102,-124.30216,0.0,internal_timestamp,36.5559997559,29,29,1513294171.86,32.3264007568,29,29,0,11.2594003677,29,29,3722282971.86
"('5664',)",3.65987992287,29,13,1024.81800903,29,13,8,3742914135.03,3742914135.41,3722282972.05,44.64102,-124.30216,0.0,internal_timestamp,36.5340003967,29,29,1513294172.05,32.3264007568,29,29,1,11.2592000961,29,29,3722282972.05
"('5665',)",3.65984988213,29,13,1024.81798554,29,13,8,3742914135.03,3742914135.41,3722282972.06,44.64102,-124.30216,0.0,internal_timestamp,36.5130004883,29,29,1513294172.06,32.3264007568,29,29,0,11.2587995529,29,29,3722282972.06
"('5666',)",3.6598200798,29,13,1024.81794399,29,13,8,3742914135.03,3742914135.41,3722282972.06,44.64102,-124.30216,0.0,internal_timestamp,36.4920005798,29,29,1513294172.06,32.3264007568,29,29,0,11.2585000992,29,29,3722282972.06
"('5667',)",3.65979003906,29,13,1024.81800234,29,13,8,3742914135.03,3742914135.41,3722282972.11,44.64102,-124.30216,0.0,internal_timestamp,36.4760017395,29,29,1513294172.11,32.326499939,29,29,0,11.2581996918,29,29,3722282972.11
"('5668',)",3.65974998474,29,13,1024.81789704,29,13,8,3742914135.03,3742914135.41,3722282972.17,44.64102,-124.30216,0.0,internal_timestamp,36.4539985657,29,29,1513294172.17,32.3264007568,29,29,0,11.2578001022,29,29,3722282972.17
"('5669',)",3.65969991684,29,13,1024.81779645,29,13,8,3742914135.03,3742914135.41,3722282972.23,44.64102,-124.30216,0.0,internal_timestamp,36.4329986572,29,29,1513294172.23,32.3263015747,29,29,0,11.257399559,29,29,3722282972.23
"('5670',)",3.65966010094,29,13,1024.81763374,29,13,8,3742914135.03,3742914135.41,3722282972.3,44.64102,-124.30216,0.0,internal_timestamp,36.4160003662,29,29,1513294172.3,32.3260993958,29,29,0,11.2569999695,29,29,3722282972.3
"('5671',)",3.65960001945,29,13,1024.81744269,29,13,8,3742914135.03,3742914135.41,3722282972.36,44.64102,-124.30216,0.0,internal_timestamp,36.3959999084,29,29,1513294172.36,32.3259010315,29,29,0,11.2566995621,29,29,3722282972.36
"('5672',)",3.65956997871,29,13,1024.81731972,29,13,8,3742914135.03,3742914135.41,3722282972.42,44.64102,-124.30216,0.0,internal_timestamp,36.3779983521,29,29,1513294172.42,32.3258018494,29,29,0,11.2565002441,29,29,3722282972.42
"('5673',)",3.65954995155,29,13,1024.81708087,29,13,8,3742914135.03,3742914135.42,3722282972.48,44.64102,-124.30216,0.0,internal_timestamp,36.3559989929,29,29,1513294172.48,32.3255996704,29,29,0,11.2564001083,29,29,3722282972.48
"('5674',)",3.65952992439,29,13,1024.81690872,29,13,8,3742914135.03,3742914135.42,3722282972.55,44.64102,-124.30216,0.0,internal_timestamp,36.3349990845,29,29,1513294172.55,32.3255004883,29,29,0,11.2564001083,29,29,3722282972.55
"('5675',)",3.65950989723,29,13,1024.81672751,29,13,8,3742914135.03,3742914135.42,3722282972.61,44.64102,-124.30216,0.0,internal_timestamp,36.3120002747,29,29,1513294172.61,32.3254013062,29,29,0,11.2564001083,29,29,3722282972.61
"('5676',)",3.65949010849,29,13,1024.81649319,29,13,8,3742914135.03,3742914135.42,3722282972.67,44.64102,-124.30216,0.0,internal_timestamp,36.2910003662,29,29,1513294172.67,32.3251991272,29,29,0,11.2562999725,29,29,3722282972.67
"('5677',)",3.65947008133,29,13,1024.81636156,29,13,8,3742914135.03,3742914135.42,3722282972.73,44.64102,-124.30216,0.0,internal_timestamp,36.2750015259,29,29,1513294172.73,32.3250999451,29,29,0,11.2561998367,29,29,3722282972.73
"('5678',)",3.65945005417,29,13,1024.81619823,29,13,8,3742914135.03,3742914135.42,3722282972.8,44.64102,-124.30216,0.0,internal_timestamp,36.2519989014,29,29,1513294172.8,32.3250007629,29,29,0,11.2560997009,29,29,3722282972.8
"('5679',)",3.65945005417,29,13,1024.8160898,29,13,8,3742914135.03,3742914135.42,3722282972.86,44.64102,-124.30216,0.0,internal_timestamp,36.2319984436,29,29,1513294172.86,32.3250007629,29,29,0,11.2561998367,29,29,3722282972.86
"('5680',)",3.65946006775,29,13,1024.81598139,29,13,8,3742914135.03,3742914135.42,3722282972.92,44.64102,-124.30216,0.0,internal_timestamp,36.2120018005,29,29,1513294172.92,32.3250007629,29,29,0,11.2562999725,29,29,3722282972.92
"('5681',)",3.65946006775,29,13,1024.81581376,29,13,8,3742914135.03,3742914135.42,3722282972.98,44.64102,-124.30216,0.0,internal_timestamp,36.1920013428,29,29,1513294172.98,32.3249015808,29,29,0,11.2562999725,29,29,3722282972.98
"('5682',)",3.65945005417,29,13,1024.81572322,29,13,8,3742914135.03,3742914135.42,3722282973.05,44.64102,-124.30216,0.0,internal_timestamp,36.172000885,29,29,1513294173.05,32.3249015808,29,29,0,11.2562999725,29,29,3722282973.05
"('5683',)",3.65946006775,29,13,1024.81562815,29,13,8,3742914135.03,3742914135.42,3722282973.21,44.64102,-124.30216,0.0,internal_timestamp,36.1510009766,29,29,1513294173.21,32.3249015808,29,29,1,11.2562999725,29,29,3722282973.21
