obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,time,temp,temp_qc_executed,temp_qc_results,time
"('1775',)",33.13700104,1,0,1029.670146,29,29,5,3.313700104,29,13,3774706964,3774706966,3771255868,44.36829,-124.9528,0,34.16668556,29,29,internal_timestamp,578.0300293,29,29,293585,1562267068,5.161099911,29,29,3771255868
"('1776',)",33.13759995,1,0,1029.670076,29,29,5,3.313759995,29,13,3774706964,3774706966,3771255885,44.36829,-124.9528,0,34.16665466,29,29,internal_timestamp,578.039978,29,29,307218,1562267085,5.161799908,29,29,3771255885
"('1777',)",33.10760117,1,0,1029.680431,29,29,5,3.310760117,29,13,3774706964,3774706966,3771259248,44.36829,-124.9528,0,34.171145,29,29,internal_timestamp,578.4400024,29,29,329117,1562270448,5.123400211,29,29,3771259248
"('1778',)",33.10789871,1,0,1029.672563,29,29,5,3.310789871,29,13,3774706964,3774706966,3771259268,44.36829,-124.9528,0,34.17098901,29,29,internal_timestamp,576.789978,29,29,328375,1562270468,5.124700069,29,29,3771259268
"('1779',)",33.11339951,1,0,1029.647042,29,29,5,3.311339951,29,13,3774706964,3774706966,3771259288,44.36829,-124.9528,0,34.16885356,29,29,internal_timestamp,571.9000244,29,29,329844,1562270488,5.135399818,29,29,3771259288
"('1780',)",33.11830139,1,0,1029.620067,29,29,5,3.311830139,29,13,3774706964,3774706966,3771259308,44.36829,-124.9528,0,34.16681741,29,29,internal_timestamp,566.6599731,29,29,322889,1562270508,5.145500183,29,29,3771259308
"('1781',)",33.11439896,1,0,1029.596543,29,29,5,3.311439896,29,13,3774706964,3774706966,3771259328,44.36829,-124.9528,0,34.1671003,29,29,internal_timestamp,561.4299927,29,29,332232,1562270528,5.143400192,29,29,3771259328
"('1782',)",33.1283989,1,0,1029.566642,29,29,5,3.31283989,29,13,3774706964,3774706966,3771259348,44.36829,-124.9528,0,34.16316638,29,29,internal_timestamp,556.2199707,29,29,331913,1562270548,5.165599823,29,29,3771259348
"('1783',)",33.19400024,1,0,1029.517366,29,29,5,3.319400024,29,13,3774706964,3774706966,3771259368,44.36829,-124.9528,0,34.14621802,29,29,internal_timestamp,551.0300293,29,29,332368,1562270568,5.258699894,29,29,3771259368
"('1784',)",33.22280121,1,0,1029.483221,29,29,5,3.322280121,29,29,3774706964,3774706966,3771259388,44.36829,-124.9528,0,34.14034346,29,29,internal_timestamp,545.7600098,29,29,329510,1562270588,5.299499989,29,29,3771259388
"('1785',)",33.26910019,1,0,1029.443448,29,29,5,3.326910019,29,29,3774706964,3774706966,3771259408,44.36829,-124.9528,0,34.13110416,29,29,internal_timestamp,540.5,29,29,349635,1562270608,5.363299847,29,29,3771259408
"('1786',)",33.30590057,1,0,1029.40739,29,29,5,3.330590057,29,29,3774706964,3774706966,3771259428,44.36829,-124.9528,0,34.12451435,29,29,internal_timestamp,535.2199707,29,29,328673,1562270628,5.413799763,29,29,3771259428
"('1787',)",33.35580063,1,0,1029.366286,29,29,5,3.335580063,29,29,3774706964,3774706966,3771259448,44.36829,-124.9528,0,34.1146146,29,29,internal_timestamp,529.9299927,29,29,331523,1562270648,5.482299805,29,29,3771259448
"('1788',)",33.49779892,1,0,1029.296909,29,29,5,3.349779892,29,29,3774706964,3774706966,3771259468,44.36829,-124.9528,0,34.08871299,29,29,internal_timestamp,524.7000122,29,29,350573,1562270668,5.670100212,29,29,3771259468
"('1789',)",33.54349899,1,0,1029.265584,29,29,5,3.354349899,29,29,3774706964,3774706966,3771259488,44.36829,-124.9528,0,34.08858706,29,29,internal_timestamp,519.4699707,29,29,327118,1562270688,5.724100113,29,29,3771259488
"('1790',)",33.59339905,1,0,1029.231033,29,29,5,3.359339905,29,29,3774706964,3774706966,3771259508,44.36829,-124.9528,0,34.08551709,29,29,internal_timestamp,514.2700195,29,29,332449,1562270708,5.785699844,29,29,3771259508
"('1791',)",33.68909836,1,0,1029.178908,29,29,5,3.368909836,29,29,3774706964,3774706966,3771259528,44.36829,-124.9528,0,34.07103911,29,29,internal_timestamp,509.0599976,29,29,333635,1562270728,5.909999847,29,29,3771259528
"('1792',)",33.70510101,1,0,1029.153791,29,29,5,3.370510101,29,29,3774706964,3774706966,3771259548,44.36829,-124.9528,0,34.07251139,29,29,internal_timestamp,503.8900146,29,29,335750,1562270748,5.928999901,29,29,3771259548
"('1793',)",33.73109818,1,0,1029.122471,29,29,5,3.373109818,29,29,3774706964,3774706966,3771259568,44.36829,-124.9528,0,34.06908411,29,29,internal_timestamp,498.6900024,29,29,337257,1562270768,5.964099884,29,29,3771259568
"('1794',)",33.73289871,1,0,1029.099106,29,29,5,3.373289871,29,29,3774706964,3774706966,3771259588,44.36829,-124.9528,0,34.07046972,29,29,internal_timestamp,493.4500122,29,29,331422,1562270788,5.967299938,29,29,3771259588
"('1795',)",33.74629974,1,0,1029.07107,29,29,5,3.374629974,29,29,3774706964,3774706966,3771259608,44.36829,-124.9528,0,34.06841741,29,29,internal_timestamp,488.269989,29,29,333212,1562270808,5.986899853,29,29,3771259608
"('1796',)",33.75109863,1,0,1029.045929,29,29,5,3.375109863,29,29,3774706964,3774706966,3771259628,44.36829,-124.9528,0,34.06857984,29,29,internal_timestamp,482.9899902,29,29,337582,1562270828,5.994699955,29,29,3771259628
"('1797',)",33.75519943,1,0,1029.020666,29,29,5,3.375519943,29,29,3774706964,3774706966,3771259648,44.36829,-124.9528,0,34.06834537,29,29,internal_timestamp,477.7399902,29,29,332151,1562270848,6.002099991,29,29,3771259648
"('1798',)",33.75939941,1,0,1028.994708,29,29,5,3.375939941,29,29,3774706964,3774706966,3771259668,44.36829,-124.9528,0,34.06742626,29,29,internal_timestamp,472.480011,29,29,336808,1562270868,6.010300159,29,29,3771259668
"('1799',)",33.76480103,1,0,1028.968474,29,29,5,3.376480103,29,29,3774706964,3774706966,3771259688,44.36829,-124.9528,0,34.06645876,29,29,internal_timestamp,467.2099915,29,29,332810,1562270888,6.019899845,29,29,3771259688
"('1800',)",33.8064003,1,0,1028.931435,29,29,5,3.38064003,29,29,3774706964,3774706966,3771259708,44.36829,-124.9528,0,34.05949019,29,29,internal_timestamp,462,29,29,336538,1562270908,6.076000214,29,29,3771259708
"('1801',)",33.82979965,1,0,1028.900985,29,29,5,3.382979965,29,29,3774706964,3774706966,3771259728,44.36829,-124.9528,0,34.05674887,29,29,internal_timestamp,456.769989,29,29,331929,1562270928,6.107500076,29,29,3771259728
"('1802',)",33.83789825,1,0,1028.874675,29,29,5,3.383789825,29,29,3774706964,3774706966,3771259748,44.36829,-124.9528,0,34.05564818,29,29,internal_timestamp,451.6000061,29,29,335765,1562270948,6.120200157,29,29,3771259748
"('1803',)",33.85680008,1,0,1028.845227,29,29,5,3.385680008,29,29,3774706964,3774706966,3771259768,44.36829,-124.9528,0,34.05304828,29,29,internal_timestamp,446.4100037,29,29,336498,1562270968,6.146500111,29,29,3771259768
"('1804',)",33.8771019,1,0,1028.815056,29,29,5,3.38771019,29,29,3774706964,3774706966,3771259788,44.36829,-124.9528,0,34.04980324,29,29,internal_timestamp,441.2399902,29,29,338967,1562270988,6.175000191,29,29,3771259788
"('1805',)",33.8783989,1,0,1028.79149,29,29,5,3.38783989,29,29,3774706964,3774706966,3771259808,44.36829,-124.9528,0,34.0505933,29,29,internal_timestamp,436.0599976,29,29,341510,1562271008,6.178199768,29,29,3771259808
"('1806',)",33.88899994,1,0,1028.764208,29,29,5,3.388899994,29,29,3774706964,3774706966,3771259828,44.36829,-124.9528,0,34.04911499,29,29,internal_timestamp,430.8399963,29,29,334582,1562271028,6.194099903,29,29,3771259828
"('1807',)",33.89860153,1,0,1028.738068,29,29,5,3.389860153,29,29,3774706964,3774706966,3771259848,44.36829,-124.9528,0,34.04860639,29,29,internal_timestamp,425.6400146,29,29,337803,1562271048,6.207900047,29,29,3771259848
"('1808',)",33.90449905,1,0,1028.712818,29,29,5,3.390449905,29,29,3774706964,3774706966,3771259868,44.36829,-124.9528,0,34.04834446,29,29,internal_timestamp,420.4599915,29,29,342771,1562271068,6.217299938,29,29,3771259868
"('1809',)",33.93320084,1,0,1028.681238,29,29,5,3.393320084,29,29,3774706964,3774706966,3771259888,44.36829,-124.9528,0,34.04498466,29,29,internal_timestamp,415.2900085,29,29,334271,1562271088,6.255300045,29,29,3771259888
"('1810',)",33.9679985,1,0,1028.650425,29,29,5,3.39679985,29,29,3774706964,3774706966,3771259908,44.36829,-124.9528,0,34.04353017,29,29,internal_timestamp,410.1099854,29,29,334970,1562271108,6.29820013,29,29,3771259908
"('1811',)",33.99580002,1,0,1028.620882,29,29,5,3.399580002,29,29,3774706964,3774706966,3771259928,44.36829,-124.9528,0,34.04224005,29,29,internal_timestamp,404.9400024,29,29,334188,1562271128,6.333099842,29,29,3771259928
"('1812',)",34.00230026,1,0,1028.595749,29,29,5,3.400230026,29,29,3774706964,3774706966,3771259948,44.36829,-124.9528,0,34.04246735,29,29,internal_timestamp,399.7099915,29,29,363089,1562271148,6.342700005,29,29,3771259948
"('1813',)",34.0237999,1,0,1028.566928,29,29,5,3.40237999,29,29,3774706964,3774706966,3771259968,44.36829,-124.9528,0,34.04081873,29,29,internal_timestamp,394.5599976,29,29,344006,1562271168,6.370900154,29,29,3771259968
"('1814',)",34.03279877,1,0,1028.541036,29,29,5,3.403279877,29,29,3774706964,3774706966,3771259988,44.36829,-124.9528,0,34.04019502,29,29,internal_timestamp,389.4200134,29,29,348537,1562271188,6.38409996,29,29,3771259988
"('1815',)",34.03639984,1,0,1028.516059,29,29,5,3.403639984,29,29,3774706964,3774706966,3771260008,44.36829,-124.9528,0,34.03986085,29,29,internal_timestamp,384.2399902,29,29,341748,1562271208,6.390999794,29,29,3771260008
"('1816',)",34.05599976,1,0,1028.489124,29,29,5,3.405599976,29,29,3774706964,3774706966,3771260028,44.36829,-124.9528,0,34.04008859,29,29,internal_timestamp,379.0599976,29,29,344277,1562271228,6.415200233,29,29,3771260028
"('1817',)",34.09489822,1,0,1028.453859,29,29,5,3.409489822,29,29,3774706964,3774706966,3771260048,44.36829,-124.9528,0,34.03480995,29,29,internal_timestamp,373.8299866,29,29,336073,1562271248,6.466499805,29,29,3771260048
"('1818',)",34.09059906,1,0,1028.430339,29,29,5,3.409059906,29,29,3774706964,3774706966,3771260068,44.36829,-124.9528,0,34.03497735,29,29,internal_timestamp,368.6000061,29,29,341059,1562271268,6.464099884,29,29,3771260068
"('1819',)",34.10549927,1,0,1028.400533,29,29,5,3.410549927,29,29,3774706964,3774706966,3771260088,44.36829,-124.9528,0,34.0313779,29,29,internal_timestamp,363.4100037,29,29,345396,1562271288,6.486899853,29,29,3771260088
"('1820',)",34.13359833,1,0,1028.369158,29,29,5,3.413359833,29,29,3774706964,3774706966,3771260108,44.36829,-124.9528,0,34.0283019,29,29,internal_timestamp,358.2200012,29,29,377793,1562271308,6.523900032,29,29,3771260108
"('1821',)",34.17250061,1,0,1028.336842,29,29,5,3.417250061,29,29,3774706964,3774706966,3771260128,44.36829,-124.9528,0,34.02573582,29,29,internal_timestamp,353.0899963,29,29,343681,1562271328,6.572400093,29,29,3771260128
"('1822',)",34.1867981,1,0,1028.309153,29,29,5,3.41867981,29,29,3774706964,3774706966,3771260148,44.36829,-124.9528,0,34.02433966,29,29,internal_timestamp,347.8999939,29,29,359844,1562271348,6.592299938,29,29,3771260148
"('1823',)",34.19609833,1,0,1028.283445,29,29,5,3.419609833,29,29,3774706964,3774706966,3771260168,44.36829,-124.9528,0,34.02404058,29,29,internal_timestamp,342.75,29,29,343478,1562271368,6.605500221,29,29,3771260168
"('1824',)",34.19860077,1,0,1028.259141,29,29,5,3.419860077,29,29,3774706964,3774706966,3771260188,44.36829,-124.9528,0,34.02416353,29,29,internal_timestamp,337.5899963,29,29,360130,1562271388,6.61070013,29,29,3771260188
"('1825',)",34.20199966,1,0,1028.233608,29,29,5,3.420199966,29,29,3774706964,3774706966,3771260208,44.36829,-124.9528,0,34.02331442,29,29,internal_timestamp,332.3900146,29,29,356302,1562271408,6.617899895,29,29,3771260208
"('1826',)",34.20159912,1,0,1028.209947,29,29,5,3.420159912,29,29,3774706964,3774706966,3771260228,44.36829,-124.9528,0,34.02359566,29,29,internal_timestamp,327.2399902,29,29,339385,1562271428,6.619699955,29,29,3771260228
"('1827',)",34.2018013,1,0,1028.185203,29,29,5,3.42018013,29,29,3774706964,3774706966,3771260248,44.36829,-124.9528,0,34.02286313,29,29,internal_timestamp,322.0799866,29,29,339891,1562271448,6.62319994,29,29,3771260248
"('1828',)",34.21060181,1,0,1028.158036,29,29,5,3.421060181,29,29,3774706964,3774706966,3771260268,44.36829,-124.9528,0,34.02081307,29,29,internal_timestamp,316.9500122,29,29,343486,1562271468,6.637599945,29,29,3771260268
"('1829',)",34.20899963,1,0,1028.134763,29,29,5,3.420899963,29,29,3774706964,3774706966,3771260288,44.36829,-124.9528,0,34.02146832,29,29,internal_timestamp,311.769989,29,29,358289,1562271488,6.637700081,29,29,3771260288
"('1830',)",34.21879959,1,0,1028.109431,29,29,5,3.421879959,29,29,3774706964,3774706966,3771260308,44.36829,-124.9528,0,34.02161849,29,29,internal_timestamp,306.6300049,29,29,343514,1562271508,6.651000023,29,29,3771260308
"('1831',)",34.23500061,1,0,1028.080312,29,29,5,3.423500061,29,29,3774706964,3774706966,3771260328,44.36829,-124.9528,0,34.01850607,29,29,internal_timestamp,301.5400085,29,29,369910,1562271528,6.674699783,29,29,3771260328
"('1832',)",34.23910141,1,0,1028.055415,29,29,5,3.423910141,29,29,3774706964,3774706966,3771260348,44.36829,-124.9528,0,34.01821215,29,29,internal_timestamp,296.3900146,29,29,352740,1562271548,6.682099819,29,29,3771260348
"('1833',)",34.24140167,1,0,1028.031243,29,29,5,3.424140167,29,29,3774706964,3774706966,3771260368,44.36829,-124.9528,0,34.01829887,29,29,internal_timestamp,291.2600098,29,29,358033,1562271568,6.687099934,29,29,3771260368
"('1834',)",34.2417984,1,0,1028.007007,29,29,5,3.42417984,29,29,3774706964,3774706966,3771260388,44.36829,-124.9528,0,34.01774661,29,29,internal_timestamp,286.1799927,29,29,370472,1562271588,6.690599918,29,29,3771260388
"('1835',)",34.24629974,1,0,1027.981895,29,29,5,3.424629974,29,29,3774706964,3774706966,3771260408,44.36829,-124.9528,0,34.01719301,29,29,internal_timestamp,281.0499878,29,29,351645,1562271608,6.698699951,29,29,3771260408
"('1836',)",34.25680161,1,0,1027.95419,29,29,5,3.425680161,29,29,3774706964,3774706966,3771260428,44.36829,-124.9528,0,34.01495074,29,29,internal_timestamp,275.8999939,29,29,351190,1562271628,6.715199947,29,29,3771260428
"('1837',)",34.28210068,1,0,1027.922375,29,29,5,3.428210068,29,29,3774706964,3774706966,3771260448,44.36829,-124.9528,0,34.01081455,29,29,internal_timestamp,270.7399902,29,29,353497,1562271648,6.750100136,29,29,3771260448
"('1838',)",34.28779984,1,0,1027.897564,29,29,5,3.428779984,29,29,3774706964,3774706966,3771260468,44.36829,-124.9528,0,34.01078935,29,29,internal_timestamp,265.6099854,29,29,369078,1562271668,6.758999825,29,29,3771260468
"('1839',)",34.30250168,1,0,1027.869684,29,29,5,3.430250168,29,29,3774706964,3774706966,3771260488,44.36829,-124.9528,0,34.00912097,29,29,internal_timestamp,260.4500122,29,29,354592,1562271688,6.779600143,29,29,3771260488
"('1840',)",34.30820084,1,0,1027.844411,29,29,5,3.430820084,29,29,3774706964,3774706966,3771260508,44.36829,-124.9528,0,34.00860025,29,29,internal_timestamp,255.3200073,29,29,349530,1562271708,6.789000034,29,29,3771260508
"('1841',)",34.31520081,1,0,1027.817889,29,29,5,3.431520081,29,29,3774706964,3774706966,3771260528,44.36829,-124.9528,0,34.00715783,29,29,internal_timestamp,250.1499939,29,29,365481,1562271728,6.800799847,29,29,3771260528
"('1842',)",34.3146019,1,0,1027.794634,29,29,5,3.43146019,29,29,3774706964,3774706966,3771260548,44.36829,-124.9528,0,34.00781726,29,29,internal_timestamp,245.0099945,29,29,352934,1562271748,6.802000046,29,29,3771260548
"('1843',)",34.31430054,1,0,1027.770469,29,29,5,3.431430054,29,29,3774706964,3774706966,3771260568,44.36829,-124.9528,0,34.00729734,29,29,internal_timestamp,239.9199982,29,29,348858,1562271768,6.804699898,29,29,3771260568
"('1844',)",34.32400131,1,0,1027.743214,29,29,5,3.432400131,29,29,3774706964,3774706966,3771260588,44.36829,-124.9528,0,34.00567946,29,29,internal_timestamp,234.7200012,29,29,365882,1562271788,6.819699764,29,29,3771260588
"('1845',)",34.33209991,1,0,1027.717323,29,29,5,3.433209991,29,29,3774706964,3774706966,3771260608,44.36829,-124.9528,0,34.0052641,29,29,internal_timestamp,229.5200043,29,29,351921,1562271808,6.831699848,29,29,3771260608
"('1846',)",34.34009933,1,0,1027.690461,29,29,5,3.434009933,29,29,3774706964,3774706966,3771260628,44.36829,-124.9528,0,34.00363699,29,29,internal_timestamp,224.3500061,29,29,348838,1562271828,6.844799995,29,29,3771260628
"('1847',)",34.36529922,1,0,1027.661124,29,29,5,3.436529922,29,29,3774706964,3774706966,3771260648,44.36829,-124.9528,0,34.00203112,29,29,internal_timestamp,219.2200012,29,29,367532,1562271848,6.876999855,29,29,3771260648
"('1848',)",34.42630005,1,0,1027.618142,29,29,5,3.442630005,29,29,3774706964,3774706966,3771260668,44.36829,-124.9528,0,33.99197021,29,29,internal_timestamp,214.0500031,29,29,363884,1562271868,6.957600117,29,29,3771260668
"('1849',)",34.47949982,1,0,1027.584858,29,29,5,3.447949982,29,29,3774706964,3774706966,3771260688,44.36829,-124.9528,0,33.99032127,29,29,internal_timestamp,209.0299988,29,29,365079,1562271888,7.020899773,29,29,3771260688
"('1850',)",34.52289963,1,0,1027.549394,29,29,5,3.452289963,29,29,3774706964,3774706966,3771260708,44.36829,-124.9528,0,33.98569764,29,29,internal_timestamp,203.8099976,29,29,365594,1562271908,7.076399803,29,29,3771260708
"('1851',)",34.52909851,1,0,1027.526663,29,29,5,3.452909851,29,29,3774706964,3774706966,3771260728,44.36829,-124.9528,0,33.98797285,29,29,internal_timestamp,198.6900024,29,29,362912,1562271928,7.083499908,29,29,3771260728
"('1852',)",34.58399963,1,0,1027.487685,29,29,5,3.458399963,29,29,3774706964,3774706966,3771260748,44.36829,-124.9528,0,33.98131115,29,29,internal_timestamp,193.5200043,29,29,360430,1562271948,7.153800011,29,29,3771260748
"('1853',)",34.63899994,1,0,1027.450489,29,29,5,3.463899994,29,29,3774706964,3774706966,3771260768,44.36829,-124.9528,0,33.97616707,29,29,internal_timestamp,188.4400024,29,29,379651,1562271968,7.222599983,29,29,3771260768
"('1854',)",34.69680023,1,0,1027.412825,29,29,5,3.469680023,29,29,3774706964,3774706966,3771260788,44.36829,-124.9528,0,33.97143632,29,29,internal_timestamp,183.2799988,29,29,375719,1562271988,7.294099808,29,29,3771260788
"('1855',)",34.75469971,1,0,1027.372097,29,29,5,3.475469971,29,29,3774706964,3774706966,3771260808,44.36829,-124.9528,0,33.96377685,29,29,internal_timestamp,178.0599976,29,29,373783,1562272008,7.368700027,29,29,3771260808
"('1856',)",34.7602005,1,0,1027.349258,29,29,5,3.47602005,29,29,3774706964,3774706966,3771260828,44.36829,-124.9528,0,33.96650722,29,29,internal_timestamp,172.8000031,29,29,363035,1562272028,7.374599934,29,29,3771260828
"('1857',)",34.76959991,1,0,1027.321749,29,29,5,3.476959991,29,29,3774706964,3774706966,3771260848,44.36829,-124.9528,0,33.96484631,29,29,internal_timestamp,167.5500031,29,29,362067,1562272048,7.38929987,29,29,3771260848
"('1858',)",34.82160187,1,0,1027.281015,29,29,5,3.482160187,29,29,3774706964,3774706966,3771260868,44.36829,-124.9528,0,33.95624482,29,29,internal_timestamp,162.3200073,29,29,372669,1562272068,7.458300114,29,29,3771260868
"('1859',)",34.85540009,1,0,1027.249326,29,29,5,3.485540009,29,29,3774706964,3774706966,3771260888,44.36829,-124.9528,0,33.95431944,29,29,internal_timestamp,157.0700073,29,29,372699,1562272088,7.500299931,29,29,3771260888
"('1860',)",34.91189957,1,0,1027.209343,29,29,5,3.491189957,29,29,3774706964,3774706966,3771260908,44.36829,-124.9528,0,33.94765501,29,29,internal_timestamp,151.7799988,29,29,374548,1562272108,7.572299957,29,29,3771260908
"('1861',)",34.93190002,1,0,1027.180742,29,29,5,3.493190002,29,29,3774706964,3774706966,3771260928,44.36829,-124.9528,0,33.94670334,29,29,internal_timestamp,146.5299988,29,29,405296,1562272128,7.59800005,29,29,3771260928
